fuente,codigo,producto,familia,ficha_anio,ficha_info,ficha_oem,ficha_medidas,imagen_producto,url_ficha,aplicacion_dayco,tipo_dayco,dimension,posicion,abs
DAYCO,APV3081,Tensor auxiliar,TENSOR,,,,,https://webcateu.dayco.ws/img/products/APV3081.jpg,https://www.dayco.com/la-es/catalog/?search=APV3081,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,73200,Manguera,MANGUERA,,,"96FB8B274BE , 96FB8B274BD (FORD)",,https://webcateu.dayco.ws/img/products/73200.jpg,https://www.dayco.com/la-es/catalog/?search=73200,Refrigeración,COOLING HOSE,,,
DAYCO,7826,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/7826.jpg,https://www.dayco.com/la-es/catalog/?search=7826,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,APV2308,Tensor auxiliar,TENSOR,,,1004549 (FORD) | 1E0315980 (MAZDA) | 96BF-6A228-AB (FORD) | 96BF6A228AB (FORD),,https://webcateu.dayco.ws/img/products/APV2308.jpg,https://www.dayco.com/la-es/catalog/?search=APV2308,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,6PK1050,Correa Poly-V,CORREA POLY-V,,,46801955 (FIAT) | 500324346 (IVECO) | 500368902 (IVECO) | 5010284906 (RENAULT) | 552002550 (FIAT) | 55227436 (FIAT) | 55249522 (FIAT) | 5750PL (PEUGEOT) | 5750WY (CITROEN) | 5750WY (PEUGEOT) | 6340619 (OPEL) | 9091602373 (LEXUS) | 9091602373 (TOYOTA) | 9091602374 (TOYOTA) | 93179102 (OPEL) | 93181138 (GENERAL MOTORS) | 93181138 (OPEL) | 99366-71050 (LEXUS) | 99366-81050 (TOYOTA) | 9936601050 (TOYOTA) | 9936621050 (TOYOTA) | 9936671050 (TOYOTA),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1050,Auxiliar,POLY-V,,,
DAYCO,6PK1700,Correa Poly-V,CORREA POLY-V,,,0029931296 (MERCEDES-BENZ) | 030145933AC (VOLKSWAGEN) | 030145933AQ (VOLKSWAGEN) | 046903137B (AUDI) | 1089877 (FORD) | 2521237151 (HYUNDAI) | 2521237160 (HYUNDAI) | 2521237160 (KIA) | 2521237161 (HYUNDAI) | 2521237161 (KIA) | 3681239 (CUMMINS) | 49930796 (MERCEDES-BENZ) | 51775946 (FIAT) | 55565237 (CHEVROLET) | 55565238 (CHEVROLET) | 55565239 (CHEVROLET) | 55566741 (CHEVROLET) | 55566742 (CHEVROLET) | 5750.J8 (CITROEN) | 5750.VY (CITROEN) | 5750F0 (CITROEN) | 5750F0 (PEUGEOT) | 5750J8 (PEUGEOT) | 5750P2 (CITROEN) | 5750RH (CITROEN) | 5750RH (PEUGEOT) | 5750VY (PEUGEOT) | 5750ZH (CITROEN) | 5750ZH (PEUGEOT) | 9091602574 (TOYOTA) | 99366H1690 (TOYOTA) | A0029931296 (MERCEDES-BENZ),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1700,Auxiliar,POLY-V,,,
DAYCO,6PK2050,Correa Poly-V,CORREA POLY-V,,,0079970292 (MERCEDES-BENZ) | 0089979292 (MERCEDES-BENZ) | 0089979392 (MERCEDES-BENZ) | 0109976292 (MERCEDES-BENZ) | 0109977092 (MERCEDES-BENZ) | 0119971892 (MERCEDES-BENZ) | 0119971892 (SSANGYONG) | 0129971592 (MERCEDES-BENZ) | 05015593AA (CHRYSLER) | 1752178K00 (SUZUKI) | 1855750 (OPEL) | 1855750 (VAUXHALL) | 5015593AA (CHRYSLER) | 89973392 (MERCEDES-BENZ) | 9091602632 (LEXUS) | 9091602632 (TOYOTA) | 92061745 (OPEL) | 92061745 (VAUXHALL) | A0079970292 (MERCEDES-BENZ) | A0089973392 (MERCEDES-BENZ) | A0089979292 (MERCEDES-BENZ) | A0089979392 (MERCEDES-BENZ) | A0109976292 (MERCEDES-BENZ) | A0109977092 (MERCEDES-BENZ) | A0119971892 (MERCEDES-BENZ) | A0129971592 (MERCEDES-BENZ),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK2050,Auxiliar,POLY-V,,,
DAYCO,6PK2240,Correa Poly-V,CORREA POLY-V,,,0109978792 (MERCEDES-BENZ) | 0129970892 (MERCEDES-BENZ) | 0149971792 (MERCEDES-BENZ) | 04854033 (JEEP) | 04854033AB (JEEP) | 074260843 (VOLKSWAGEN) | 074260849AB (AUDI) | 074260849AB (VOLKSWAGEN) | 074260849L (VOLKSWAGEN) | 25212-3C120 (HYUNDAI) | 2S6G6C301AA (FORD) | 4854033 (JEEP) | 4854033AB (JEEP) | 5135746AA (JEEP) | 53032125AB (DODGE) | 53032380AD (CHRYSLER) | 53032380AE (CHRYSLER) | 5X0260849A (VOLKSWAGEN) | 68045801AA (JEEP) | 7G916C301GA (FORD) | 90916-02583 (LEXUS) | 9091602583 (TOYOTA) | 9091602585 (LEXUS) | 9091602585 (TOYOTA) | 9091602586 (TOYOTA) | 9S456C301AA (FORD) | A0129970892 (MERCEDES-BENZ) | A0149971092 (MERCEDES-BENZ) | LF4J15909A (MAZDA) | LF4J15909B (MAZDA) | LF4J15909C (MAZDA) | LFA1159099F (MAZDA),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK2240,Auxiliar,POLY-V,,,
DAYCO,73281,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/73281.jpg,https://www.dayco.com/la-es/catalog/?search=73281,Refrigeración,COOLING HOSE,,,
DAYCO,7775,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/7775.jpg,https://www.dayco.com/la-es/catalog/?search=7775,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,7776,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/7776.jpg,https://www.dayco.com/la-es/catalog/?search=7776,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,900044,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/900044.jpg,https://www.dayco.com/la-es/catalog/?search=900044,Refrigeración,HOSE,,,
DAYCO,APV2875,Tensor auxiliar,TENSOR,,,XS6E19A216CB (FORD) | XS6E19A216CC (FORD),,https://webcateu.dayco.ws/img/products/APV2875.jpg,https://www.dayco.com/la-es/catalog/?search=APV2875,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,APV2877,Tensor auxiliar,TENSOR,,,XS6E19A216BB (FORD) | XS6E19A216BC (FORD),,https://webcateu.dayco.ws/img/products/APV2877.jpg,https://www.dayco.com/la-es/catalog/?search=APV2877,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,KTC1075,Kit cadena de distribución,KIT DISTRIBUCION,,,,,https://webcateu.dayco.ws/img/products/KTC1075.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1075,Principal,CHAIN KIT,,,
DAYCO,KTC1599,Kit cadena de distribución,KIT DISTRIBUCION,,,,,https://webcateu.dayco.ws/img/products/KTC1599.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1599,Principal,CHAIN KIT,,,
DAYCO,73199,Manguera,MANGUERA,,,IS658B274AA (FORD),,https://webcateu.dayco.ws/img/products/73199.jpg,https://www.dayco.com/la-es/catalog/?search=73199,Refrigeración,COOLING HOSE,,,
DAYCO,6PK2170,Correa Poly-V,CORREA POLY-V,,,,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK2170,Auxiliar,POLY-V,,,
DAYCO,1160CP,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1160CP.jpg,https://www.dayco.com/la-es/catalog/?search=1160CP,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,1225,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1225.jpg,https://www.dayco.com/la-es/catalog/?search=1225,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,APV2885,Tensor auxiliar,TENSOR,,,,,https://webcateu.dayco.ws/img/products/APV2885.jpg,https://www.dayco.com/la-es/catalog/?search=APV2885,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,1225CP,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1225CP.jpg,https://www.dayco.com/la-es/catalog/?search=1225CP,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,7870,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/7870.jpg,https://www.dayco.com/la-es/catalog/?search=7870,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,10A1210C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,11436933 (FORD) | 400721 (PEUGEOT) | 4343524 (FIAT) | 575015 (PEUGEOT) | 61665452 (IVECO) | UE5654 (ROVER),,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A1210C,Transmisión,RAW-EDGE(V),,,
DAYCO,10A0765C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A0765C,Transmisión,RAW-EDGE(V),,,
DAYCO,10A0940C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,0009970892 (MERCEDES-BENZ) | 0029970892 (MERCEDES-BENZ) | 0029970992 (MERCEDES-BENZ) | 0039973492 (MERCEDES-BENZ) | 0049977792 (MERCEDES-BENZ) | 0049978792 (MERCEDES-BENZ) | 0069973292 (MERCEDES-BENZ) | 11720-06E06 (NISSAN) | 11720-08E07 (NISSAN) | 11720-80W00 (NISSAN) | 11720-80W10 (NISSAN) | 1172008E97JP (NISSAN) | 1172008E97KE (NISSAN) | 11950-08E05 (NISSAN) | 11950-08E15 (NISSAN) | 1218309 (TALBOT) | 12311278250 (BMW) | 12311284740 (BMW) | 1238562 (TALBOT) | 1340730 (GENERAL MOTORS) | 1340734 (GENERAL MOTORS) | 13H924 (ROVER) | 21011308020 (LADA) | 21070130802001 (LADA) | 21071308020 (LADA) | 3244272 (SUZUKI) | 4229143 (FIAT) | 56992-692-004 (HONDA) | 56992-692-013 (HONDA) | 56992-PP5-E01 (HONDA) | 56992-PP5-E02 (HONDA) | 574924 (PEUGEOT) | 575012 (PEUGEOT) | 575058 (PEUGEOT) | 5953873 (FIAT) | 6315516 (VAUXHALL) | 6376167 (BEDFORD) | 7180681 (BEDFORD) | 7617420 (FIAT) | 90352928 (GENERAL MOTORS) | 90409800 (GENERAL MOTORS) | 91039703 (GENERAL MOTORS) | 91056226 (GENERAL MOTORS) | 960284 (VOLVO) | 966909 (VOLVO) | 973538 (VOLVO) | GCB10937 (ROVER) | GFB272 (ROVER) | GFB60937 (ROVER) | GFB701 (ROVER) | MD007528 (MITSUBISHI) | MD007628 (MITSUBISHI) | MD009060 (MITSUBISHI) | MD021663 (MITSUBISHI) | MD025826 (MITSUBISHI) | MD026572 (MITSUBISHI) | MD027458 (MITSUBISHI) | MD087992 (MITSUBISHI) | TKC2802 (ROVER),,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A0940C,Transmisión,RAW-EDGE(V),,,
DAYCO,10A0950C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,0009976892 (MERCEDES-BENZ) | 0029971092 (MERCEDES-BENZ) | 02117-94513 (NISSAN) | 02117-95013 (NISSAN) | 0211794153 (NISSAN) | 0499031372 (VOLKSWAGEN) | 050903137 (AUDI) | 050903137 (SEAT) | 050903137 (VOLKSWAGEN) | 056903137 (AUDI) | 0586236 (BMW) | 11064889 (OPEL) | 11231266125 (BMW) | 11425146 (FORD) | 11446026 (FORD) | 11720-69200 (NISSAN) | 11720-73600 (NISSAN) | 11720-78221 (NISSAN) | 11720-N8503 (NISSAN) | 11720-N9515 (NISSAN) | 11950-06E01 (NISSAN) | 11950-08E00 (NISSAN) | 11950-08E01 (NISSAN) | 1214758 (TALBOT) | 1214785 (TALBOT) | 12311284317 (BMW) | 1235180 (TALBOT) | 1340705 (GENERAL MOTORS) | 1340707 (GENERAL MOTORS) | 1340710 (GENERAL MOTORS) | 13H9620 (DAF) | 1612264 (FORD) | 17841500 (TALBOT) | 217607 (ROVER) | 247939 (DAF) | 260297A (FERRARI) | 2N2316 (PEUGEOT) | 3013008 (OPEL) | 31110-PA1-342 (HONDA) | 31110-PA1-741 (HONDA) | 31110-PA1-742 (HONDA) | 31110-PA6-003 (HONDA) | 31110-PA6-004 (HONDA) | 31110PA13420 (ROVER) | 31110PA17410 (HONDA) | 31110PA17420 (HONDA) | 31110PA60030 (HONDA) | 31110PA60040 (HONDA) | 4042901 (FIAT) | 4049101 (FIAT) | 4060336 (FIAT) | 4153752 (FIAT) | 4612461 (DODGE) | 5000612766 (RENAULT) | 5000612768 (RENAULT) | 5013543 (FORD) | 50211318004 (BMW) | 511963 (ROVER) | 554021602 (INNOCENTI) | 575017 (PEUGEOT) | 6147689 (FORD) | 6158758 (FORD) | 6340648 (GENERAL MOTORS) | 7119990161 (BMW) | 7180685 (BEDFORD) | 7671401 (FIAT) | 7701349590 (RENAULT) | 79226572 (DODGE) | 8-94333-0980 (ISUZU) | 8-94333-0981 (ISUZU) | 83EF8620AA (FORD) | 83EF8A615AA (FORD) | 8556014 (RENAULT) | 85EF8A615AA (FORD) | 8825657 (BEDFORD) | 8835203 (BEDFORD) | 8851716 (BEDFORD) | 8943330980 (BEDFORD) | 90091612 (BEDFORD) | 90096480 (GENERAL MOTORS) | 90169083 (GENERAL MOTORS) | 9091602109 (TOYOTA) | 93182251 (VAUXHALL) | 93182257 (GENERAL MOTORS) | 943095009 (SKODA) | 94333098 (GENERAL MOTORS) | 950380 (VOLVO) | 95X950N275 (MERCEDES-BENZ) | 973539 (VOLVO) | 99521-10959 (TOYOTA) | 99919223650 (PORSCHE) | CAM7910 (ROVER) | DM2316 (CITROEN) | GCB10950 (ROVER) | GFB10950 (ROVER) | GFB205 (ROVER) | GFB206 (ROVER) | GFB212 (ROVER) | GFB249 (ROVER) | GFB250 (ROVER) | GFB255 (ROVER) | GFB50949 (ROVER) | P103652 (TALBOT),,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A0950C,Transmisión,RAW-EDGE(V),,,
DAYCO,11A0970C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=11A0970C,Transmisión,RAW-EDGE(V),,,
DAYCO,121SX180,Correa de distribución,CORREA DE DISTRIBUCIÓN,,,037109119B (AUDI) | 037109119B (VOLKSWAGEN) | 056109119A (AUDI) | 056109119A (PORSCHE) | 056109119A (SEAT) | 056109119A (VOLKSWAGEN) | X056109119A (SEAT),,https://webcateu.dayco.ws/img/products/TB.jpg,https://www.dayco.com/la-es/catalog/?search=121SX180,Principal,TIMING BELT,,,
DAYCO,13A1175C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,0K01618381D (KIA) | 0K01618381E (KIA) | 11950-10G01 (NISSAN) | 11950-80W10 (NISSAN) | 1494726 (FORD) | 6144787 (FORD) | 6158131 (FORD) | 6158132 (FORD) | 72TF8620BA (FORD) | 85TF6C301GA (FORD) | 85TF8A615D1A (FORD) | 85TF8A615D2A (FORD) | 85TF8A615DA (FORD) | 90916-02400 (TOYOTA) | 978397 (VOLVO) | 99322-01155 (TOYOTA) | 9932201155 (DAIHATSU) | 99332-11180 (TOYOTA) | 99522-11180 (TOYOTA) | 9952211159 (TOYOTA) | ETC9019 (LAND ROVER) | G60115908 (MAZDA) | GFB147 (ROVER) | GFB215 (ROVER) | GFB227 (ROVER) | RTC9019 (ROVER),,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1175C,Transmisión,RAW-EDGE(V),,,
DAYCO,7782,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/7782.jpg,https://www.dayco.com/la-es/catalog/?search=7782,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,ATB2178,Tensor de distribución,TENSOR,,,026109243 (AUDI) | 026109243 (PORSCHE) | 026109243 (SEAT) | 026109243A (AUDI) | 026109243A (PORSCHE) | 026109243A (SEAT) | 026109243A (VOLKSWAGEN) | 026109243C (AUDI) | 026109243C (PORSCHE) | 026109243C (SEAT) | 026109243C (VOLKSWAGEN) | 026109243E (AUDI) | 026109243E (PORSCHE) | 026109243E (SEAT) | 026109243E (VOLKSWAGEN) | 026109243F (AUDI) | 026109243F (SEAT) | 026109243F (VOLKSWAGEN) | 026109243G (AUDI) | 026109243L (AUDI) | 026109243L (SEAT) | 026109243L (VOLKSWAGEN) | 026109246E (FORD) | 26109243 (VOLKSWAGEN) | GT80070 (GMB),,https://webcateu.dayco.ws/img/products/ATB2178.jpg,https://www.dayco.com/la-es/catalog/?search=ATB2178,Principal,TENSIONER&PULLEY,,,
DAYCO,1115,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1115.jpg,https://www.dayco.com/la-es/catalog/?search=1115,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,1116,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1116.jpg,https://www.dayco.com/la-es/catalog/?search=1116,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,APV2867,Tensor auxiliar,TENSOR,,,31170RB0J01 (HONDA) | 38942PHM004 (HONDA) | 38942PWA004 (HONDA) | ZN1U10K018BA (FORD),,https://webcateu.dayco.ws/img/products/APV2867.jpg,https://www.dayco.com/la-es/catalog/?search=APV2867,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,APV2880,Tensor auxiliar,TENSOR,,,256519A216AB (FORD),,https://webcateu.dayco.ws/img/products/APV2880.jpg,https://www.dayco.com/la-es/catalog/?search=APV2880,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,1179,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1179.jpg,https://www.dayco.com/la-es/catalog/?search=1179,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,1220,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/1220.jpg,https://www.dayco.com/la-es/catalog/?search=1220,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,4PK1300,Correa Poly-V,CORREA POLY-V,,,,,https://webcateu.dayco.ws/img/products/4PK.jpg,https://www.dayco.com/la-es/catalog/?search=4PK1300,Auxiliar,POLY-V,,,
DAYCO,APV2874,Tensor auxiliar,TENSOR,,,1119938 (FORD) | 1135627 (FORD) | 1374385 (FORD) | 1S7Q-19A216-AD (FORD) | 1S7Q19A216AB (FORD) | 1S7Q19A216AC (FORD),,https://webcateu.dayco.ws/img/products/APV2874.jpg,https://www.dayco.com/la-es/catalog/?search=APV2874,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,APV2878,Tensor auxiliar,TENSOR,,,2N1Q19A216BB (FORD),,https://webcateu.dayco.ws/img/products/APV2878.jpg,https://www.dayco.com/la-es/catalog/?search=APV2878,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,KTC1630,Kit cadena de distribución,KIT DISTRIBUCION,,,,,https://webcateu.dayco.ws/img/products/KTC1630.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1630,Principal,CHAIN KIT,,,
DAYCO,6PK1625,Correa Poly-V,CORREA POLY-V,,,01-32162-619 (FREIGHTLINER) | 057903137H (AUDI) | 057903137H (MERCEDES-BENZ) | 057903137K (AUDI) | 20457273 (VOLVO) | 3547573 (VOLVO) | 3547607 (VOLVO) | 5750.T0 (CITROEN) | 5750Q6 (CITROEN) | 5750Q6 (PEUGEOT) | 5750R8 (CITROEN) | 5750R8 (PEUGEOT) | 5750T0 (PEUGEOT) | 6340625 (OPEL) | 6340625 (VAUXHALL) | 6340669 (OPEL) | 6340669 (VAUXHALL) | 6849008 (VOLVO) | 809221090 (SUBARU) | 85523606 (CHERY) | 8980100460 (OPEL) | 9146557 (VOLVO) | 9207920 (VOLVO) | 96294081 (CITROEN) | 96300343 (CITROEN) | 97232826 (OPEL) | 97232826 (VAUXHALL) | A11-3701315DA (CHERY),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1625,Auxiliar,POLY-V,,,
DAYCO,73269,Manguera,MANGUERA,,,2S658B274AD (FORD),,https://webcateu.dayco.ws/img/products/73269.jpg,https://www.dayco.com/la-es/catalog/?search=73269,Refrigeración,COOLING HOSE,,,
DAYCO,701154,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/701154.jpg,https://www.dayco.com/la-es/catalog/?search=701154,Refrigeración,HOSE,,,
DAYCO,701155,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/701155.jpg,https://www.dayco.com/la-es/catalog/?search=701155,Refrigeración,HOSE,,,
DAYCO,73198,Manguera,MANGUERA,,,5N 158 B274 AA (FORD),,https://webcateu.dayco.ws/img/products/73198.jpg,https://www.dayco.com/la-es/catalog/?search=73198,Refrigeración,COOLING HOSE,,,
DAYCO,73242,Manguera,MANGUERA,,,2S6588081FA (FORD),,https://webcateu.dayco.ws/img/products/73242.jpg,https://www.dayco.com/la-es/catalog/?search=73242,Refrigeración,COOLING HOSE,,,
DAYCO,900047,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/900047.jpg,https://www.dayco.com/la-es/catalog/?search=900047,Refrigeración,HOSE,,,
DAYCO,73254,Manguera,MANGUERA,,,2S658B081DD (FORD),,https://webcateu.dayco.ws/img/products/73254.jpg,https://www.dayco.com/la-es/catalog/?search=73254,Refrigeración,COOLING HOSE,,,
DAYCO,7807,Tensor genérico,TENSOR,,,,,https://webcateu.dayco.ws/img/products/7807.jpg,https://www.dayco.com/la-es/catalog/?search=7807,Auxiliar,TENSIONER&PULLEY,,,
DAYCO,73275,Manguera,MANGUERA,,,5N158B274AC (FORD),,https://webcateu.dayco.ws/img/products/73275.jpg,https://www.dayco.com/la-es/catalog/?search=73275,Refrigeración,COOLING HOSE,,,
DAYCO,6PK1030EE,Correa Poly-V,CORREA POLY-V,,,1692105 (FORD) | AM5Q-6C301-EA (FORD),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1030EE,Auxiliar,POLY-V,,,
DAYCO,KTBWP7640,Kit de bomba de agua,KIT BOMBA DE AGUA,,,,,https://webcateu.dayco.ws/img/products/KTBWP7640.jpg,https://www.dayco.com/la-es/catalog/?search=KTBWP7640,Principal,KIT WATER PUMP,,,
DAYCO,050P8.65M10HT,Correa de distribución,CORREA DE DISTRIBUCIÓN,,,,,https://webcateu.dayco.ws/img/products/TBBIO.jpg,https://www.dayco.com/la-es/catalog/?search=050P8.65M10HT,Principal,BIO (BELT-IN-OIL),,,
DAYCO,129P8.65M18HT,Correa de distribución,CORREA DE DISTRIBUCIÓN,,,GN1G6K228CA (FORD) | GN1Z/6268/D (FORD),,https://webcateu.dayco.ws/img/products/TBBIO.jpg,https://www.dayco.com/la-es/catalog/?search=129P8.65M18HT,Principal,BIO (BELT-IN-OIL),,,
DAYCO,KBIO11,Kit de distribución,KIT DISTRIBUCION,,,GN1G6K228CA (FORD) | GN1Z/6268/D (FORD),,https://webcateu.dayco.ws/img/products/KBIO11.jpg,https://www.dayco.com/la-es/catalog/?search=KBIO11,Principal,TIMING BELT KIT,,,
DAYCO,KBIO21,Kit de distribución,KIT DISTRIBUCION,,,,,https://webcateu.dayco.ws/img/products/KBIO21.jpg,https://www.dayco.com/la-es/catalog/?search=KBIO21,Principal,TIMING BELT KIT,,,
DAYCO,4PK915,Correa Poly-V,CORREA POLY-V,,,11287803527 (BMW) | 1172071J05 (NISSAN) | 1172077A10 (NISSAN) | 11720VJ200 (NISSAN) | 1192016V00 (NISSAN) | 1192016V10 (NISSAN) | 2312728100 (HYUNDAI) | 3056000 (CUMMINS) | 38920PH4661 (HONDA) | 38920PH4662 (HONDA) | 38920PH46620 (HONDA) | 38920PL2013 (HONDA) | 38920PL2505 (HONDA) | 4861401 (CHRYSLER) | 4918063G10 (SUZUKI) | 64557803527 (BMW) | 71719174 (FIAT) | 71749424 (FIAT) | 7651197 (FIAT) | 7651197 (LANCIA) | 7651198 (FIAT) | 7754142 (FIAT) | 77541420 (FIAT) | 7765716 (FIAT) | 7803527 (BMW) | 9091602349 (TOYOTA) | 9091602661 (LEXUS) | 9091602661 (TOYOTA) | FS59-18-381A (MAZDA) | GFB358 (ROVER) | GMB40910 (ROVER) | MB439714 (MITSUBISHI),,https://webcateu.dayco.ws/img/products/4PK.jpg,https://www.dayco.com/la-es/catalog/?search=4PK915,Auxiliar,POLY-V,,,
DAYCO,6PK1137,Correa Poly-V,CORREA POLY-V,,,038903137R (AUDI) | 038903137R (SEAT) | 038903137R (SKODA) | 038903137R (VOLKSWAGEN) | 108589 (RENAULT) | 30809320 (VOLVO) | 30889794 (VOLVO) | 31110PCX505 (HONDA) | 31110PCXG01 (HONDA) | 38920PWA004 (HONDA) | 38920PWA505 (HONDA) | 4401649 (OPEL) | 4401649 (VAUXHALL) | 4402116 (OPEL) | 4402116 (VAUXHALL) | 46547562 (FIAT) | 46751071 (FIAT) | 46751071 (LANCIA) | 46775098 (FIAT) | 46775098 (LANCIA) | 71719400 (FIAT) | 71719400 (LANCIA) | 71753873 (FIAT) | 7700108589 (RENAULT) | 7700853230 (RENAULT) | 7700865429 (MITSUBISHI) | 7700865429 (OPEL) | 7700865429 (RENAULT) | 7700865429 (VOLVO) | 7766106 (FIAT) | 7766106 (LANCIA) | 8200059395 (RENAULT) | 8200059395 (SUZUKI) | 8642479 (VOLVO) | 90916 W2024 (TOYOTA) | 9091602392 (TOYOTA) | 9091602675 (TOYOTA) | 90916W2024 (DAIHATSU) | 9109649 (OPEL) | 9109649 (VAUXHALL) | 9110116 (OPEL) | 9110116 (VAUXHALL) | 9656444980 (CITROEN) | BT4Z8620A (FORD) | CY01-15-908B (MAZDA) | CY01-15-908C (MAZDA) | CY0115908D (MAZDA) | M809320 (MITSUBISHI) | M889794 (MITSUBISHI) | MW8642479 (MITSUBISHI),,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1137,Auxiliar,POLY-V,,,
DAYCO,10A1010C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,11231717952 (BMW) | 7700647521 (RENAULT) | 7700663010 (RENAULT) | 7700667399 (RENAULT) | 7700680399 (RENAULT) | 7701068440 (RENAULT) | 7701348507 (RENAULT) | 7701349620 (RENAULT) | 78HF8620BB (FORD) | 82308185 (FIAT) | 8806937 (SAAB) | 960287 (VOLVO) | 966915 (VOLVO) | 973543 (VOLVO),,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A1010C,Transmisión,RAW-EDGE(V),,,
DAYCO,10A1035C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A1035C,Transmisión,RAW-EDGE(V),,,
DAYCO,10A1030C,Correa de transmisión,CORREA DE TRANSMISIÓN,,,,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=10A1030C,Transmisión,RAW-EDGE(V),,,
DAYCO,700002,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/700002.jpg,https://www.dayco.com/la-es/catalog/?search=700002,Refrigeración,COOLING HOSE,,,
DAYCO,700023,Manguera,MANGUERA,,,,,https://webcateu.dayco.ws/img/products/700023.jpg,https://www.dayco.com/la-es/catalog/?search=700023,Refrigeración,COOLING HOSE,,,
