codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,pieza,posicion,lado,diametro_int,diametro_ext,altura,diametro_int_filtro,diametro_ext_filtro,altura_filtro,abs
RCC64,RODAMIENTO,MITSUBISHI,L300 4X2,90>02,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 34.92 | Ø ext: 65.09 | Alt: 18.034 | ABS: NO,48548/510 | LM 48548/510/Q | 4RR48548510 | LM48548/10 | SET 5,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,34.92,65.09,18.034,34,65,18,NO
RCC2614,RODAMIENTO,MITSUBISHI,L300 4X4,90>02,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 45.242 | Ø ext: 73.431 | Alt: 19.558 | ABS: NO,102949/910 | LM 102949-Q/LM10 | 4RR102949 | L102949/10 | R169.15 | SET 47,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,45.242,73.431,19.558,45,73,19,NO
RCC2614,RODAMIENTO,MITSUBISHI,MONTERO,90>,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 45.242 | Ø ext: 73.431 | Alt: 19.558 | ABS: NO,102949/910 | LM 102949-Q/LM10 | 4RR102949 | L102949/10 | R169.15 | SET 47,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,45.242,73.431,19.558,45,73,19,NO
RCC2642,RODAMIENTO,NISSAN,FRONTIER 4X2 / 4X4,10>,Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 45 | Ø ext: 80 | Alt: 26 | ABS: NO | Obs: C/ARANDELA,SET 80 | 4RRSET80 | U497/U460L (SET 80),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,45,80,26,45,80,26,NO
RCC32,RODAMIENTO,NISSAN,PICK-UP,92>02,Motor: 2.0 / 2.3 / 2.4 / 2.7 / 3.0 | Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 21.43 | Ø ext: 50.005 | Alt: 17.526 | ABS: NO,12649/610 | M 12649/610/Q | 4RR12649610 | M12649/10 | SET 3,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,21.43,50.005,17.526,21,50,17,NO
RCC64,RODAMIENTO,NISSAN,PICK-UP,92>02,Motor: 2.0 / 2.3 / 2.4 / 2.7 / 3.0 | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 34.92 | Ø ext: 65.09 | Alt: 18.034 | ABS: NO,48548/510 | LM 48548/510/Q | 4RR48548510 | LM48548/10 | SET 5,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,34.92,65.09,18.034,34,65,18,NO
RCC41,RODAMIENTO,NISSAN,PICK-UP,92>02,Motor: 2.0 / 2.3 / 2.4 / 2.7 / 3.0 | Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 35 | Ø ext: 65 | Alt: 18.1 | ABS: NO | Obs: C/ARANDELA,SET 9 | 4RRSET9 | U298/U261L (SET 9),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,35,65,18.1,35,65,18,NO
RCC2631,RODAMIENTO,OPEL,K-180,75>84,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 17.462 | Ø ext: 39.878 | Alt: 13.843 | ABS: NO,11749/710 | LM 11749/710 | 4RR1749 | L11749/10 | SET 1,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,17.462,39.878,13.843,17,39,13,NO
RCC2640,RODAMIENTO,OPEL,K-180,75>84,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 26.988 | Ø ext: 50.292 | Alt: 14.224 | ABS: NO,44649/610 | L 44649/610/Q | 4RR4649 | L44649/10 | SET 4,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,26.988,50.292,14.224,26,50,14,NO
RCC34,RODAMIENTO,OPEL,K-180,75>84,Motor: DIF. TRANSAX | Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 39.688 | Ø ext: 73.025 | Alt: 22.098 | ABS: NO | Obs: C/ARANDELA,SET 10 | 4RRSET10 | U399/U360L (SET 10),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,39.688,73.025,22.098,39,73,22,NO
RR01,RODAMIENTO,OPEL,K-180,75>84,Motor: DIF. TRANSAX / DANA 30 | Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 35 | Ø ext: 72 | Alt: 21.5 | ABS: NO,RW 207 HHR | 2G-RW 507 J | 4RRRW507 | RW207CCR,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,35,72,21.5,35,72,21,NO
RR28,RODAMIENTO,PEUGEOT,106,95>99,Motor: 1.1 / 1.4 / 1.5 D | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 35 | Ø ext: 72 | Alt: 33 | ABS: NO,GB 40582 | BA2B446762B | 4RR12094 | PW35720033CS | GB12094 | 548083,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,35,72,33,35,72,33,NO
RR08A,RODAMIENTO,PEUGEOT,106,99>03,Motor: 1.1 / 1.4 / 1.5 D | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: NO,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,NO
RR21,RODAMIENTO,PEUGEOT,106,99>03,Motor: 1.1 / 1.4 / 1.5 D | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: SI,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,SI
RR30,RODAMIENTO,PEUGEOT,106,95>03,Motor: 1.1 / 1.4 / 1.5 D | Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 25 | Ø ext: 52 | Alt: 37 | ABS: NO,FC 12025 | BT2B445539CC | 4RR12025 | PW25520037CSHD2 | FC12025S01 | B292-1447HB | 513001,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,25,52,37,25,52,37,NO
RR28,RODAMIENTO,PEUGEOT,205,88>00,Motor: 1.1 / 1.4 / 1.6 / 1.8 D | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 35 | Ø ext: 72 | Alt: 33 | ABS: NO,GB 40582 | BA2B446762B | 4RR12094 | PW35720033CS | GB12094 | 548083,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,35,72,33,35,72,33,NO
RR11,RODAMIENTO,PEUGEOT,205,92>96,Motor: 1.9 GTI | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR30,RODAMIENTO,PEUGEOT,205,88>00,Motor: 1.1 / 1.4 / 1.6 / 1.8 D | Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 25 | Ø ext: 52 | Alt: 37 | ABS: NO,FC 12025 | BT2B445539CC | 4RR12025 | PW25520037CSHD2 | FC12025S01 | B292-1447HB | 513001,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,25,52,37,25,52,37,NO
RCC70,RODAMIENTO,PEUGEOT,205,88>00,Motor: 1.1 / 1.4 / 1.6 / 1.8 D | Pieza: SUSPENSION | Posición: TRAS | Lado: EXT | Ø int: 47 | Ø ext: 53 | Alt: 24.5 | ABS: NO | Obs: TORRINTONG,47260 | 4RR47260 + 4RR47937,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,EXT,47,53,24.5,47,53,24,NO
RCC80,RODAMIENTO,PEUGEOT,205,88>00,Motor: 1.1 / 1.4 / 1.6 / 1.8 D | Pieza: SUSPENSION | Posición: TRAS | Lado: INT | Ø int: 42 | Ø ext: 49 | Alt: 22 | ABS: NO | Obs: TORRINTONG,47937,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,INT,42,49,22,42,49,22,NO
RR08A,RODAMIENTO,PEUGEOT,206,98>,Motor: 1.4 / 1.6 / 1.9 D / 2.0 / 2.0 HDI | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: NO,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,NO
RR21,RODAMIENTO,PEUGEOT,206,98>,Motor: 1.4 / 1.6 / 1.9 D / 2.0 / 2.0 HDI | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: SI,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,SI
RR30,RODAMIENTO,PEUGEOT,206,98>,Motor: 1.4 / 1.6 / 1.9 D / 2.0 / 2.0 HDI | Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 25 | Ø ext: 52 | Alt: 37 | ABS: NO,FC 12025 | BT2B445539CC | 4RR12025 | PW25520037CSHD2 | FC12025S01 | B292-1447HB | 513001,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,25,52,37,25,52,37,NO
RCC71,RODAMIENTO,PEUGEOT,206,98>,Motor: 1.4 / 1.6 / 1.9 D / 2.0 / 2.0 HDI | Pieza: SUSPENSION | Posición: TRAS | Lado: INT | Ø int: 47 | Ø ext: 53.000 * 67.000 | Alt: 26 | ABS: NO | Obs: TORRINTONG,70214 | 4RR70214 + 4RR70216,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,INT,47,53.000 * 67.000,26,47,,26,NO
RCC81,RODAMIENTO,PEUGEOT,206,98>,Motor: 1.4 / 1.6 / 1.9 D / 2.0 / 2.0 HDI | Pieza: SUSPENSION | Posición: TRAS | Lado: EXT | Ø int: 47 | Ø ext: 53 | Alt: 19 | ABS: NO | Obs: TORRINTONG,70216,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,EXT,47,53,19,47,53,19,NO
RR11,RODAMIENTO,PEUGEOT,206,,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR08A,RODAMIENTO,PEUGEOT,207,08>,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: NO,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,NO
RR21,RODAMIENTO,PEUGEOT,207,08>,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: SI,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,SI
RR30,RODAMIENTO,PEUGEOT,207,08>,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 25 | Ø ext: 52 | Alt: 37 | ABS: NO,FC 12025 | BT2B445539CC | 4RR12025 | PW25520037CSHD2 | FC12025S01 | B292-1447HB | 513001,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,25,52,37,25,52,37,NO
RR11,RODAMIENTO,PEUGEOT,207,,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR56,RODAMIENTO,PEUGEOT,207,,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 30 | Ø ext: 62 | Alt: 48 | ABS: NO,FC41645 | BTH-1222B,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,30,62,48,30,62,48,NO
RR56,RODAMIENTO,PEUGEOT,207 CC,08/..,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 30 | Ø ext: 62 | Alt: 48 | ABS: NO,4RR41645,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,30,62,48,30,62,48,NO
RR56,RODAMIENTO,PEUGEOT,208,,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 30 | Ø ext: 62 | Alt: 48 | ABS: NO,FC41645 | BTH-1222B,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,30,62,48,30,62,48,NO
RR21,RODAMIENTO,PEUGEOT,208,,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 33 | ABS: SI,GB 40547 | BAH-0051B | 4RR40547 | PW37720033CS | GB40547S01 | 713650060,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,33,37,72,33,SI
RR56,RODAMIENTO,PEUGEOT,208,13/..,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 30 | Ø ext: 62 | Alt: 48 | ABS: NO,4RR41645,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,30,62,48,30,62,48,NO
RR11,RODAMIENTO,PEUGEOT,306,95>03,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR30,RODAMIENTO,PEUGEOT,306,95>03,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 25 | Ø ext: 52 | Alt: 37 | ABS: NO,FC 12025 | BT2B445539CC | 4RR12025 | PW25520037CSHD2 | FC12025S01 | B292-1447HB | 513001,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,25,52,37,25,52,37,NO
RCC70,RODAMIENTO,PEUGEOT,306,95>03,Pieza: SUSPENSION | Posición: TRAS | Lado: EXT | Ø int: 47 | Ø ext: 53 | Alt: 24.5 | ABS: NO | Obs: TORRINTONG,47260 | 4RR47260 + 4RR47937,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,EXT,47,53,24.5,47,53,24,NO
RCC80,RODAMIENTO,PEUGEOT,306,95>03,Pieza: SUSPENSION | Posición: TRAS | Lado: INT | Ø int: 42 | Ø ext: 49 | Alt: 22 | ABS: NO | Obs: TORRINTONG,47937,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,INT,42,49,22,42,49,22,NO
RR11,RODAMIENTO,PEUGEOT,307,01>12,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR56,RODAMIENTO,PEUGEOT,307,01/12,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 30 | Ø ext: 62 | Alt: 48 | ABS: NO,4RR41645,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,30,62,48,30,62,48,NO
RCC41,RODAMIENTO,PEUGEOT,404,70>82,Motor: DIF. TRANSAX | Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 35 | Ø ext: 65 | Alt: 18.1 | ABS: NO | Obs: C/ARANDELA,SET 9 | 4RRSET9 | U298/U261L (SET 9),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,35,65,18.1,35,65,18,NO
RR11,RODAMIENTO,PEUGEOT,405,91>03,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RCC72,RODAMIENTO,PEUGEOT,405,91>03,Pieza: SUSPENSION | Posición: TRAS | Lado: EXT | Ø int: 50 | Ø ext: 58 | Alt: 26.5 | ABS: NO | Obs: TORRINTONG,68933,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,EXT,50,58,26.5,50,58,26,NO
RCC82,RODAMIENTO,PEUGEOT,405,91>03,Pieza: SUSPENSION | Posición: TRAS | Lado: INT | Ø int: 50 | Ø ext: 58 | Alt: 25 | ABS: NO | Obs: TORRINTONG,68934,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,INT,50,58,25,50,58,25,NO
RR11,RODAMIENTO,PEUGEOT,406,96>05,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR67,RODAMIENTO,PEUGEOT,408,11>,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 0 | ABS: NO | Obs: MAGNETICO,XGB 40574P | BAH-0186A | 4RR0186M | XGB40574P | 713630760,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,0,42,82,0,NO
RCC2645,RODAMIENTO,PEUGEOT,504,81>00,Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 25 | Ø ext: 47 | Alt: 15 | ABS: NO,32005 X | 32005 X/QVB015 | 4RR32005 | 32005X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,25,47,15,25,47,15,NO
RCC47,RODAMIENTO,PEUGEOT,504,81>00,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 32 | Ø ext: 58 | Alt: 17 | ABS: NO,320/32 X | 442882/Q | 4RR442882 | 320/32X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,32,58,17,32,58,17,NO
RCC41,RODAMIENTO,PEUGEOT,504,70>82,Motor: DIF. TRANSAX | Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 35 | Ø ext: 65 | Alt: 18.1 | ABS: NO | Obs: C/ARANDELA,SET 9 | 4RRSET9 | U298/U261L (SET 9),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,35,65,18.1,35,65,18,NO
RCC41,RODAMIENTO,PEUGEOT,504 PICK UP,70>91,Motor: DIF. TRANSAX | Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 35 | Ø ext: 65 | Alt: 18.1 | ABS: NO | Obs: C/ARANDELA,SET 9 | 4RRSET9 | U298/U261L (SET 9),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,35,65,18.1,35,65,18,NO
RCC2645,RODAMIENTO,PEUGEOT,504 PICK UP,70>91,Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 25 | Ø ext: 47 | Alt: 15 | ABS: NO,32005 X | 32005 X/QVB015 | 4RR32005 | 32005X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,25,47,15,25,47,15,NO
RCC47,RODAMIENTO,PEUGEOT,504 PICK UP,70>91,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 32 | Ø ext: 58 | Alt: 17 | ABS: NO,320/32 X | 442882/Q | 4RR442882 | 320/32X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,32,58,17,32,58,17,NO
RCC2645,RODAMIENTO,PEUGEOT,505,83>97,Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 25 | Ø ext: 47 | Alt: 15 | ABS: NO,32005 X | 32005 X/QVB015 | 4RR32005 | 32005X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,25,47,15,25,47,15,NO
RCC47,RODAMIENTO,PEUGEOT,505,83>97,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 32 | Ø ext: 58 | Alt: 17 | ABS: NO,320/32 X | 442882/Q | 4RR442882 | 320/32X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,32,58,17,32,58,17,NO
RCC41,RODAMIENTO,PEUGEOT,505,,Motor: DIF. TRANSAX | Pieza: RUEDA | Posición: TRAS | Lado: - | Ø int: 35 | Ø ext: 65 | Alt: 18.1 | ABS: NO | Obs: C/ARANDELA,SET 9 | 4RRSET9 | U298/U261L (SET 9),,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,-,35,65,18.1,35,65,18,NO
RCC2645,RODAMIENTO,PEUGEOT,604,75>85,Pieza: CONO/CUBETA | Posición: DEL | Lado: EXT | Ø int: 25 | Ø ext: 47 | Alt: 15 | ABS: NO,32005 X | 32005 X/QVB015 | 4RR32005 | 32005X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,EXT,25,47,15,25,47,15,NO
RCC47,RODAMIENTO,PEUGEOT,604,75>85,Pieza: CONO/CUBETA | Posición: DEL | Lado: INT | Ø int: 32 | Ø ext: 58 | Alt: 17 | ABS: NO,320/32 X | 442882/Q | 4RR442882 | 320/32X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT,32,58,17,32,58,17,NO
RR66,RODAMIENTO,PEUGEOT,2008,13>,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 37 | Ø ext: 72 | Alt: 0 | ABS: NO | Obs: MAGNETICO,XGB 40547 | BAH-0072 ABX | 4RR40547M | XGB40547S01P | 713640310,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,37,72,0,37,72,0,NO
RCC37,RODAMIENTO,PEUGEOT,BOXER,95>01,Motor: 1.9 D / 2.5 D | Pieza: CONO/CUBETA | Posición: DEL | Lado: INT/EXT | Ø int: 50 | Ø ext: 80 | Alt: 20 | ABS: NO | Obs: 1000KG / 1400KG,32010 X | VKBA 1444 | 4RR32010XK | 32010X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,DEL,INT/EXT,50,80,20,50,80,20,NO
RCC35,RODAMIENTO,PEUGEOT,BOXER,,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 30 | Ø ext: 55 | Alt: 17 | ABS: NO | Obs: 1000KG / 1400KG,32006 X | VKHB 2267 | 32006X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,30,55,17,30,55,17,NO
RCC36,RODAMIENTO,PEUGEOT,BOXER,,Pieza: CONO/CUBETA | Posición: TRAS | Lado: INT | Ø int: 40 | Ø ext: 68 | Alt: 19 | ABS: NO | Obs: 1000KG / 1400KG,32008 X | VKHB2188 | 32008X,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,INT,40,68,19,40,68,19,NO
RR26,RODAMIENTO,PEUGEOT,BOXER,02>,Motor: 2.8 D / 2.8 TD | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 49 | Ø ext: 84 | Alt: 48 | ABS: NO | Obs: 1000KG / 1400KG,FC 40918 S02 | BTH-1132B | 4RR329129 | PW49840048CSHD | FC40918S02 | 713630800 | 516010,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,49,84,48,49,84,48,NO
RR26,RODAMIENTO,PEUGEOT,BOXER,10>,Motor: 2.3 HDI | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 49 | Ø ext: 84 | Alt: 48 | ABS: NO | Obs: 1000KG / 1400KG,FC 40918 S02 | BTH-1132B | 4RR329129 | PW49840048CSHD | FC40918S02 | 713630800 | 516010,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,49,84,48,49,84,48,NO
RR81,RODAMIENTO,PEUGEOT,BOXER,94>06,Pieza: RUEDA | Posición: TRAS | Lado: IZQ/DER | Ø int: 42 | Ø ext: 75 | Alt: 60 | ABS: NO,FC 40784 S01 | VKBA3642 | PW42750060CSHD | FC40784S01 | 713640330,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,TRAS,IZQ/DER,42,75,60,42,75,60,NO
RCC46,RODAMIENTO,PEUGEOT,BOXER,,Pieza: CONO/CUBETA | Posición: TRAS | Lado: EXT | Ø int: 30 | Ø ext: 62 | Alt: 21.25 | ABS: NO | Obs: 1800KG,32206 | VKHB2016,,,,,,CILBRAKE,,RODAMIENTOS,CONO/CUBETA,TRAS,EXT,30,62,21.25,30,62,21,NO
RR11,RODAMIENTO,PEUGEOT,HOGGAR,11>,Motor: 1.6 16V | Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RR11,RODAMIENTO,PEUGEOT,PARTNER,98>,Pieza: RUEDA | Posición: DEL | Lado: IZQ/DER | Ø int: 42 | Ø ext: 82 | Alt: 36 | ABS: NO,GB 12163 | BAH-0185D | 4RR12163 | PW42820036CS | GB12875 | 713640180 | 513073,,,,,,CILBRAKE,,RODAMIENTOS,RUEDA,DEL,IZQ/DER,42,82,36,42,82,36,NO
RCC72,RODAMIENTO,PEUGEOT,PARTNER,98>,Pieza: SUSPENSION | Posición: TRAS | Lado: EXT | Ø int: 50 | Ø ext: 58 | Alt: 26.5 | ABS: NO | Obs: TORRINTONG,68933,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,EXT,50,58,26.5,50,58,26,NO
RCC82,RODAMIENTO,PEUGEOT,PARTNER,98>,Pieza: SUSPENSION | Posición: TRAS | Lado: INT | Ø int: 50 | Ø ext: 58 | Alt: 25 | ABS: NO | Obs: TORRINTONG,68934,,,,,,CILBRAKE,,RODAMIENTOS,SUSPENSION,TRAS,INT,50,58,25,50,58,25,NO
