fuente,codigo,producto,familia,marca,modelo,anio,info,oem,imagen_producto,url_ficha,aplicacion_dayco,tipo_dayco,dimension,motor,kw,hp,posicion,abs,ficha_oem,ficha_info
DAYCO,APV2915,Tensor auxiliar,TENSOR,TOYOTA,COROLLA FIELDER,2004-2008,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV2915.jpg,https://www.dayco.com/la-es/catalog/?search=APV2915,Auxiliar,TENSIONER&PULLEY,,16V,103,141,,,,
DAYCO,6PK1930,Correa Poly-V,CORREA POLY-V,TOYOTA,COROLLA FIELDER VVTI,2001-2008,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1930,Auxiliar,POLY-V,,16V,81,111,,,,
DAYCO,6PK1930,Correa Poly-V,CORREA POLY-V,TOYOTA,COROLLA FIELDER VVTI,2001-2008,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1930,Auxiliar,POLY-V,,16V,103,141,,,,
DAYCO,163STP8M267H,Correa de distribución,CORREA DE DISTRIBUCIÓN,TOYOTA,CORONA,1996-2000,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/TB.jpg,https://www.dayco.com/la-es/catalog/?search=163STP8M267H,Principal,TIMING BELT,,16V,116,158,,,,
DAYCO,3PK760,Correa Poly-V,CORREA POLY-V,TOYOTA,CORONA,1996-2000,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/3PK.jpg,https://www.dayco.com/la-es/catalog/?search=3PK760,Auxiliar,POLY-V,,16V,116,158,,,,
DAYCO,5PK1115,Correa Poly-V,CORREA POLY-V,TOYOTA,CORONA,1996-2000,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/5PK.jpg,https://www.dayco.com/la-es/catalog/?search=5PK1115,Auxiliar,POLY-V,,16V,116,158,,,,
DAYCO,6PK1145,Correa Poly-V,CORREA POLY-V,TOYOTA,ETIOS,2012,Motor: 16V | Versión:  | Gama: LD,90916-T2046 (TOYOTA),https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1145,Auxiliar,POLY-V,,16V,64,88,,,,
DAYCO,7PK1180,Correa Poly-V,CORREA POLY-V,TOYOTA,ETIOS,2012,Motor: 16V | Versión:  | Gama: LD,11287789074 (MINI) | 11287791336 (MINI) | 11287801391 (MINI) | 60573075 (ALFA ROMEO) | 60573075 (FIAT) | 60573075 (LANCIA) | 60808954 (ALFA ROMEO) | 60808954 (FIAT) | 60808954 (LANCIA) | 9091602558 (TOYOTA),https://webcateu.dayco.ws/img/products/7PK.jpg,https://www.dayco.com/la-es/catalog/?search=7PK1180,Auxiliar,POLY-V,,16V,64,88,,,,
DAYCO,KTC1609,Kit cadena de distribución,KIT DISTRIBUCION,TOYOTA,ETIOS,2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/KTC1609.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1609,Principal,CHAIN KIT,,16V,64,88,,,,
DAYCO,KTC1605,Kit cadena de distribución,KIT DISTRIBUCION,TOYOTA,ETIOS,2012-2013,Motor: 16V 2NR | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/KTC1605.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1605,Principal,CHAIN KIT,,16V 2NR,64,88,,,,
DAYCO,6PK1145,Correa Poly-V,CORREA POLY-V,TOYOTA,ETIOS,2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1145,Auxiliar,POLY-V,,16V,79,108,,,,
DAYCO,7PK1180,Correa Poly-V,CORREA POLY-V,TOYOTA,ETIOS,2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7PK.jpg,https://www.dayco.com/la-es/catalog/?search=7PK1180,Auxiliar,POLY-V,,16V,79,108,,,,
DAYCO,KTC1609,Kit cadena de distribución,KIT DISTRIBUCION,TOYOTA,ETIOS,2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/KTC1609.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1609,Principal,CHAIN KIT,,16V,79,108,,,,
DAYCO,KTC1605,Kit cadena de distribución,KIT DISTRIBUCION,TOYOTA,ETIOS,2012-2013,Motor: 16V 2NR | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/KTC1605.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1605,Principal,CHAIN KIT,,16V 2NR,79,108,,,,
DAYCO,APV3031,Tensor auxiliar,TENSOR,TOYOTA,FJ CRUISER,2005-2011,Motor: 24V V6 | Versión:  | Gama: LD,16620-31010 (TOYOTA) | 16620-31011 (TOYOTA) | 16620-31012 (TOYOTA),https://webcateu.dayco.ws/img/products/APV3031.jpg,https://www.dayco.com/la-es/catalog/?search=APV3031,Auxiliar,TENSIONER&PULLEY,,24V V6,175,238,,,,
DAYCO,2060,Tensor genérico,TENSOR,TOYOTA,HILUX,1992-1998,Motor: 2.4 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/2060.jpg,https://www.dayco.com/la-es/catalog/?search=2060,Auxiliar,TENSIONER&PULLEY,,2.4,110,150,,,,
DAYCO,APV2913,Tensor auxiliar,TENSOR,TOYOTA,HILUX,1992-1998,Motor: 2.4 | Versión:  | Gama: LD,88440-35030 (TOYOTA),https://webcateu.dayco.ws/img/products/APV2913.jpg,https://www.dayco.com/la-es/catalog/?search=APV2913,Auxiliar,TENSIONER&PULLEY,,2.4,110,150,,,,
DAYCO,129SP310H,Correa de distribución,CORREA DE DISTRIBUCIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V | Versión:  | Gama: LD,13568-54070 (TOYOTA) | 13568-59065 (TOYOTA) | 13568-59066 (TOYOTA) | 1356854071 (TOYOTA) | 1356854080 (TOYOTA) | 1356859067 (TOYOTA) | 1356859106 (TOYOTA) | J13568-54070 (VOLKSWAGEN) | J1356859066 (VOLKSWAGEN),https://webcateu.dayco.ws/img/products/TB.jpg,https://www.dayco.com/la-es/catalog/?search=129SP310H,Principal,TIMING BELT,,8V,110,150,,,,
DAYCO,7779,Tensor genérico,TENSOR,TOYOTA,HILUX,1992-1998,Motor: 8V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7779.jpg,https://www.dayco.com/la-es/catalog/?search=7779,Auxiliar,TENSIONER&PULLEY,,8V,110,150,,,,
DAYCO,ATB2257,Tensor de distribución,TENSOR,TOYOTA,HILUX,1992-1998,Motor: 8V | Versión:  | Gama: LD,1350554020 (TOYOTA) | 1350554021 (TOYOTA) | GT80470 (GMB) | J1350354021 (VOLKSWAGEN) | J1350554021 (VOLKSWAGEN),https://webcateu.dayco.ws/img/products/ATB2257.jpg,https://www.dayco.com/la-es/catalog/?search=ATB2257,Principal,TENSIONER&PULLEY,,8V,110,150,,,,
DAYCO,13A0875C,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A0875C,Transmisión,RAW-EDGE(V),,8V DIESEL,110,150,,,,
DAYCO,13A1045C/2,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1045C/2,Transmisión,RAW-EDGE(V),,8V DIESEL,110,150,,,,
DAYCO,13A1275C,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1275C,Transmisión,RAW-EDGE(V),,8V DIESEL,110,150,,,,
DAYCO,7779,Tensor genérico,TENSOR,TOYOTA,HILUX,1992-1998,Motor: 8V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7779.jpg,https://www.dayco.com/la-es/catalog/?search=7779,Auxiliar,TENSIONER&PULLEY,,8V,130,177,,,,
DAYCO,ATB2257,Tensor de distribución,TENSOR,TOYOTA,HILUX,1992-1998,Motor: 8V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/ATB2257.jpg,https://www.dayco.com/la-es/catalog/?search=ATB2257,Principal,TENSIONER&PULLEY,,8V,130,177,,,,
DAYCO,129SP310H,Correa de distribución,CORREA DE DISTRIBUCIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/TB.jpg,https://www.dayco.com/la-es/catalog/?search=129SP310H,Principal,TIMING BELT,,8V DIESEL,130,177,,,,
DAYCO,13A0875C,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A0875C,Transmisión,RAW-EDGE(V),,8V DIESEL,130,177,,,,
DAYCO,13A1045C/2,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1045C/2,Transmisión,RAW-EDGE(V),,8V DIESEL,130,177,,,,
DAYCO,13A1275C,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1992-1998,Motor: 8V DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1275C,Transmisión,RAW-EDGE(V),,8V DIESEL,130,177,,,,
DAYCO,2060,Tensor genérico,TENSOR,TOYOTA,HILUX,1992-2001,Motor: 2.8 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/2060.jpg,https://www.dayco.com/la-es/catalog/?search=2060,Auxiliar,TENSIONER&PULLEY,,2.8,130,177,,,,
DAYCO,APV2913,Tensor auxiliar,TENSOR,TOYOTA,HILUX,1992-2001,Motor: 2.8 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV2913.jpg,https://www.dayco.com/la-es/catalog/?search=APV2913,Auxiliar,TENSIONER&PULLEY,,2.8,130,177,,,,
DAYCO,2060,Tensor genérico,TENSOR,TOYOTA,HILUX,1992-2005,Motor: 3.0 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/2060.jpg,https://www.dayco.com/la-es/catalog/?search=2060,Auxiliar,TENSIONER&PULLEY,,3.0,126,172,,,,
DAYCO,APV2913,Tensor auxiliar,TENSOR,TOYOTA,HILUX,1992-2005,Motor: 3.0 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV2913.jpg,https://www.dayco.com/la-es/catalog/?search=APV2913,Auxiliar,TENSIONER&PULLEY,,3.0,126,172,,,,
DAYCO,13A0895C,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1994-2001,Motor: V6 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A0895C,Transmisión,RAW-EDGE(V),,V6,126,172,,,,
DAYCO,13A1220C,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1994-2001,Motor: V6 | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1220C,Transmisión,RAW-EDGE(V),,V6,126,172,,,,
DAYCO,13A1000C/2,Correa de transmisión,CORREA DE TRANSMISIÓN,TOYOTA,HILUX,1997-2015,Motor: 16V TURBO DIESEL | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1000C/2,Transmisión,RAW-EDGE(V),,16V TURBO DIESEL,126,172,,,,
