codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,boca_chica,boca_grande,largo,posicion,lado,dimensiones
31015,FUELLE,NISSAN / TOYOTA,ETIOS / KICKS / MARCH / NOTE / YARIS,07>,KIT DE DIRECCION TOYOTA ETIOS 1.5 (13….) - YARIS (07…) / NISSAN KICKS (18…) -MARCH (12…) - NOTE (15…) - (TODOS LOS MODELOS),4553509270,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31015.jpg,https://serratsrl.com.ar/producto/codigo-31015/,SERRAT,Código: 31015,DIRECCIÓN,15,55,177,CAJA,IZQ/DER,15 x 55 x 177
31016,FUELLE,FORD / MERCEDEZ BENZ,SPRINTER / TRANSIT,99>03,KIT DE DIRECCION FORD TRANSIT (99-03) / MERCEDEZ BENZ SPRINTER 515 - (HIDRAULICA),4059921,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31016.jpg,https://serratsrl.com.ar/producto/codigo-31016/,SERRAT,Código: 31016,DIRECCIÓN,14,74,230,CAJA,IZQ/DER,14 x 74 x 230
31017,FUELLE,HYUNDAI,HB20,12>,KIT DE DIRECCION HYUNDAI HB 20 (12…) - (HIDRAULICA) - | (TERMOPLASTICO),5772817000,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31017TP.jpg,https://serratsrl.com.ar/producto/codigo-31017-tp/,SERRAT,Código: 31017-TP,DIRECCIÓN,14,46,117,CAJA,IZQ/DER,14 x 46 x 117
31018,FUELLE,HONDA,ACCORD / CIVIC / CRV / PRELUDE,93>99,KIT DE DIRECCION HONDA ACCORD (93-99) - PRELUDE ( 93-99) - CIVIC (00-09) - CVR (97-02) - | (HIDRAULICA) - (TERMOPLASTICO),53534-SV4/SV3-003,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31018TP.jpg,https://serratsrl.com.ar/producto/codigo-31018-tp/,SERRAT,Código: 31018-TP,DIRECCIÓN,12,55,150,CAJA,IZQ/DER,12 x 55 x 150
31019,FUELLE,RENAULT,MASTER III,13>,KIT DE DIRECCION RENAULT MASTER II (13...) - (HIDRAULICA),482037616R,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31019.jpg,https://serratsrl.com.ar/producto/codigo-31019/,SERRAT,Código: 31019,DIRECCIÓN,17,60,140,CAJA,IZQ/DER,17 x 60 x 140
31020,FUELLE,AUDI / VOLKSWAGEN,A3 / A4 / BORA / CROSSFOX / FOX / GOL / GOLF / NIVUS / POLO / SHARAN / SURAN / T-CROSS / TIGUAN / UP / VENTO / VIRTUS / VOYAGE,00>14,KIT DE DIRECCION V.W. BORA (00-14) - FOX - FOX CROSS - SURAN (04…) - GOLF (00…) - VENTO (06…) - GOL ( 91…) - VOYAGE (08…) - UP (14…) - TIGUAN (08…) -POLO 1.6 (17…) - VIRTUS 1.6 (17…) - NIVUS (20...) - T-CROSS (20...) - SHARAN (95-10) / AUDI A3-A4 - (HIDRAULICA),570423831,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31020.jpg,https://serratsrl.com.ar/producto/codigo-31020/,SERRAT,Código: 31020,DIRECCIÓN,15,49,174,CAJA,IZQ/DER,15 x 49 x 174
31021,FUELLE,HONDA,NEW CIVIC,10>,KIT DE DIRECCION HONDA NEW CIVIC (10…) - (HIDRAULICA),IM-30045,,,,https://serratsrl.com.ar/wp-content/uploads/2025/02/IMG_5173-scaled.png,https://serratsrl.com.ar/producto/codigo-31021-tp/,SERRAT,Código: 31021-TP,DIRECCIÓN,12,49,170,CAJA,IZQ/DER,12 x 49 x 170
31030,FUELLE,FORD / VOLKSWAGEN,CARAT / GACEL / GALAXY / GOL / GOL COUNTRY / QUANTUM / SANTA FE / SANTANA / SAVEIRO / SENDA / VOYAGE,90>92,KIT DE DIRECCION FORD GALAXY (…96) / V.W. CARAT (90-92) - GACEL (85-94) - GOL (91…) -GOL COUNTRY (97-11) - QUANTUM (91-00)- SANTANA (03-07) - SAVEIRO (90…)- SENDA (89-97) - VOYAGE (04…) - (MECANICA -HIDRAULICA),3054198311,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31030.jpg,https://serratsrl.com.ar/producto/codigo-31030/,SERRAT,Código: 31030,DIRECCIÓN,23,46,178,CAJA,DER,23 x 46 x 178
31030,FUELLE,FORD / VOLKSWAGEN,CARAT / GACEL / GALAXY / GOL / GOL COUNTRY / QUANTUM / SANTANA / SAVEIRO / SENDA / VOYAGE,90>92,KIT DE DIRECCION FORD GALAXY (…96) / V.W. CARAT (90-92) - GACEL (85-94) - GOL (91…) -GOL COUNTRY (97-11) QUANTUM (91-00)- SANTANA (03-07) - SAVEIRO (90…)- SENDA (89-97) - VOYAGE (04…) - (MECANICA -HIDRAULICA) - | (TERMOPLASTICO),3054198311,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31030TP.jpg,https://serratsrl.com.ar/producto/codigo-31030-tp/,SERRAT,Código: 31030-TP,DIRECCIÓN,23,46,178,CAJA,DER,23 x 46 x 178
31031,FUELLE,AUDI / SEAT / VOLKSWAGEN,A3 / A4 / CADDY / CORDOBA / GOLF / IBIZA / INCA / POLO / TIGUAN / TOLEDO / VARIO,95>11,KIT DIR. SEAT IBIZA (95-11) - INCA (98-13) - CORDOBA (95-10) - TOLEDO (94-10) - VARIO (99…) / VOLKSWAGEN CADDY (98-09) - GOLF (94…) - POLO (96…) - TIGUAN (08...) / AUDI A3 - A4 (HIDRAULICA),1H0422831B,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31031.jpg,https://serratsrl.com.ar/producto/codigo-31031/,SERRAT,Código: 31031,DIRECCIÓN,11,42,182,CAJA,IZQ/DER,11 x 42 x 182
31040,FUELLE,FORD,SIERRA / TAUNUS,,KIT DE DIRECCION FORD SIERRA 1.6 - 2.3 (…92) - TAUNUS (…92) - (MECANICA) - (TODOS LOS MODELOS),6060787,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31040.jpg,https://serratsrl.com.ar/producto/codigo-31040/,SERRAT,Código: 31040,DIRECCIÓN,10,45,167,CAJA,IZQ,10 x 45 x 167
31050,FUELLE,FORD,SIERRA / TAUNUS,,KIT DE DIRECCION FORD SIERRA 1.6 - 2.3 (…92) - TAUNUS (…92) - (MECANICA) - (TODOS LOS MODELOS),6060791,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31050.jpg,https://serratsrl.com.ar/producto/codigo-31050/,SERRAT,Código: 31050,DIRECCIÓN,11,26,206,CAJA,DER,11 x 26 x 206
31055,FUELLE,FORD,ESCORT,88>,KIT DE DIRECCION FORD ESCORT (88 …) - (MECANICA),86AU3K661AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31005-2-1.jpg,https://serratsrl.com.ar/producto/codigo-31055/,SERRAT,Código: 31055,DIRECCIÓN,12,45,200,CAJA,IZQ/DER,12 x 45 x 200
31056,FUELLE,FORD,COURRIER / ESCORT / FIESTA / KA,97>11,KIT DE DIRECCION FORD COURRIER (97-11) - ESCORT (96-03) - FIESTA (94-99) - KA (97…) - | (MECANICA),92AB3K661AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31056.jpg,https://serratsrl.com.ar/producto/codigo-31056/,SERRAT,Código: 31056,DIRECCIÓN,14,33,216,CAJA,IZQ/DER,14 x 33 x 216
31057,FUELLE,FORD,ESCORT / SIERRA / TAUNUS,96>03,KIT DE DIRECCION FORD ESCORT (96-03) - ESCORT (88-95)-SIERRA 1.6 (…92) 2.3 (...94) -TAUNUS (…92) - (HIDRAULICA) - (TODOS LOS MODELOS),547498061AB,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31057.jpg,https://serratsrl.com.ar/producto/codigo-31057/,SERRAT,Código: 31057,DIRECCIÓN,14,47,210,CAJA,IZQ/DER,14 x 47 x 210
31058,FUELLE,FORD,RANGER,96>12,KIT DE DIRECCION FORD RANGER (96-12) - (HIDRAULICA) - (TODOS LOS MODELOS),F57Z3332AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31058TP.jpg,https://serratsrl.com.ar/producto/codigo-31058/,SERRAT,Código: 31058,DIRECCIÓN,15,66,216,CAJA,IZQ/DER,15 x 66 x 216
31058,FUELLE,FORD,RANGER,96>12,KIT DE DIRECCION FORD RANGER (96-12) - (HIDRAULICA) - (TODOS LOS MODELOS) - | (TERMOPLASTICO),F57Z3332AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31058TP-1.jpg,https://serratsrl.com.ar/producto/codigo-31058-tp/,SERRAT,Código: 31058-TP,DIRECCIÓN,15,66,216,CAJA,IZQ/DER,15 x 66 x 216
31059,FUELLE,FORD / VOLKSWAGEN,COURRIER / ECOSPORT / ESCORT / FIESTA / FOCUS / KA / ORION / POINTER / S-MAX,96>03,KIT DE DIRECCION FORD COURRIER (97…) - ECOSPORT 4WD (02…) - ESCORT (96-03) - FIESTA GLX (93-97) - FOCUS (99…) - KA (97...) - ORION (93-97) - S MAX (06-15) / V.W. POINTER (94-97) - (HIDRAULICA),547498061AC,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31059.jpg,https://serratsrl.com.ar/producto/codigo-31059/,SERRAT,Código: 31059,DIRECCIÓN,13,47,184,CAJA,IZQ/DER,13 x 47 x 184
31060,FUELLE,PEUGEOT,404 / 504,,KIT DE DIRECCION PEUGEOT 404 - 504 (…82) - (MECANICA),406603,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31060.jpg,https://serratsrl.com.ar/producto/codigo-31060/,SERRAT,Código: 31060,DIRECCIÓN,26,45,150,CAJA,IZQ/DER,26 x 45 x 150
31070,FUELLE,CITROËN / PEUGEOT,205 / 306 / 405 / 504 / 505 / AX / BERLINGO / C15 / PARTNER / VISA / ZX,93>99,KIT DE DIRECCION CITROEN BERLINGO (98...) - AX (93…) - C15 (92…) - VISA - ZX (93-99) / PEUGEOT 205 (92-00) - 306 (...96) - 405 (97-03) - 504 (83-00) - 505 (82-95) - PARTNER (98...) - (HIDRAULICA -MECANICA),406620,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31070.jpg,https://serratsrl.com.ar/producto/codigo-31070/,SERRAT,Código: 31070,DIRECCIÓN,11,41,180,CAJA,IZQ/DER,11 x 41 x 180
31080,FUELLE,CITROËN / PEUGEOT,205 / 306 / 405 / 504 / 505 / AX / BERLINGO / C15 / PARTNER / VISA / ZX,93>99,KIT DE DIRECCION CITROEN BERLINGO (98...) - C15 (92…) - VISA - ZX (93-99) - AX (93-95) - ZX (93-99) / PEUGEOT 205 (92-00) - 306 (...96) - 405 (97-03) - 504 (83-00) - 505 (82-95) - PARTNER (98...) - | (HIDRAULICA),406617,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31080.jpg,https://serratsrl.com.ar/producto/codigo-31080/,SERRAT,Código: 31080,DIRECCIÓN,43,43,134,CAJA,DER,43 x 43 x 134
31090,FUELLE,RENAULT,4L / R4 / R6,82>92,KIT DE DIRECCION RENAULT R4 - 4L - R6 (82-92) - (MECANICA),7700509294,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31090.jpg,https://serratsrl.com.ar/producto/codigo-31090/,SERRAT,Código: 31090,DIRECCIÓN,25,37,102,CAJA,IZQ/DER,25 x 37 x 102
31100,FUELLE,RENAULT,CLIO / CLIO II / EXPRESS / KANGOO / R11 / R19 / TWINGO,85>95,KIT DE DIRECCION RENAULT R11 (85-95) - R19 (88-00) - CLIO (91-00) - CLIO 2 (00-03) F2 (03…) EXPRESS (91-02) - KANGOO (98…) TWINGO (94-03) - (MECANICA),7700781097,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31100.jpg,https://serratsrl.com.ar/producto/codigo-31100/,SERRAT,Código: 31100,DIRECCIÓN,12,31,155,CAJA,IZQ/DER,12 x 31 x 155
31110,FUELLE,RENAULT,R12,,KIT DE DIRECCION RENAULT R12 (…95) - (MECANICA),7700526380,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31110.jpg,https://serratsrl.com.ar/producto/codigo-31110/,SERRAT,Código: 31110,DIRECCIÓN,26,37,95,CAJA,IZQ/DER,26 x 37 x 95
31120,FUELLE,RENAULT,R11 / R18 / R9,85>97,KIT DE DIRECCION RENAULT R9 (85-97) - R11 (85-95) - R18 (…95) - (MECANICA),7700653459,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31120.jpg,https://serratsrl.com.ar/producto/codigo-31120/,SERRAT,Código: 31120,DIRECCIÓN,11,40,165,CAJA,IZQ,11 x 40 x 165
31140,FUELLE,RENAULT,CLIO / EXPRESS / FUEGO / KANGOO / R11 / R18 / R19 / R9 / TRAFIC / TWINGO,85>97,KIT DE DIRECCION RENAULT R9 (85-97) - R11 (85-95) - R18 (…95) - R19 (88-00) - CLIO (91-02) - FUEGO (…93) - KANGOO (98-02) - TRAFIC 2.0 (90-03) - TWINGO (94-03) - EXPRESS (91-03) - (HIDRAULICA),7700706007,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31140.jpg,https://serratsrl.com.ar/producto/codigo-31140/,SERRAT,Código: 31140,DIRECCIÓN,11,40,1665,CAJA,IZQ/DER,11 x 40 x 1665
31150,FUELLE,RENAULT,R11 / R9 / TRAFIC,85>97,"KIT DE DIRECCION RENAULT R9 (85-97) - R11 (85-95) - TRAFIC 1,4CC- 2,00CC (…03) - (MECANICA)",7700774566,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31150.jpg,https://serratsrl.com.ar/producto/codigo-31150/,SERRAT,Código: 31150,DIRECCIÓN,11,42,119,CAJA,,11 x 42 x 119
31160,FUELLE,RENAULT,R11 / R18 / R9 / TRAFIC,85>97,"KIT DE DIRECCION RENAULT R9 (85-97) / R11 (85-95) R18 (…95) - TRAFIC 1,4CC-2,0CC (…03) - (MECANICA)",7700680852,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31160.jpg,https://serratsrl.com.ar/producto/codigo-31160/,SERRAT,Código: 31160,DIRECCIÓN,12,35,193,CAJA,DER,12 x 35 x 193
31170,FUELLE,CHERY / RENAULT,CLIO II / KANGOO II / KANGOO III / LAGUNA / LAGUNA II / MASTER / MEGANE / MEGANE II / MEGANE III / QQ / SCENIC / SCENIC II,00>03,KIT DE DIRECCION RENAULT CLIO 2 (00-03) F2 (03…) - LAGUNA I/II (93…) - MEGANE (97-99)- MEGANE II /III (00…) - SCENIC I/II (98-01) - KANGOO II/III (03…) - MASTER (02...) / CHERY QQ - (HIDRAULICA),7701469486,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31170.jpg,https://serratsrl.com.ar/producto/codigo-31170/,SERRAT,Código: 31170,DIRECCIÓN,11,40,167,CAJA,IZQ/DER,11 x 40 x 167
31180,FUELLE,FIAT,128 / 147 / DUNA / FIORINO / UNO,85>98,KIT DE DIRECCION FIAT 128 (...91) - 147 (85-98) - DUNA - UNO (87…) - FIORINO (87…) - (MECANICA),4371156,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31180.jpg,https://serratsrl.com.ar/producto/codigo-31180/,SERRAT,Código: 31180,DIRECCIÓN,13,25,183,CAJA,DER,13 x 25 x 183
31190,FUELLE,FIAT,128 / 147 / DUNA / FIORINO / REGATTA / UNO,85>98,KIT DE DIRECCION FIAT 128 (...91) - 147 (85-98) - DUNA - UNO (87…) - FIORINO (87…) - REGATTA (...95) - (MECANICA),4371155,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31190.jpg,https://serratsrl.com.ar/producto/codigo-31190/,SERRAT,Código: 31190,DIRECCIÓN,12,45,109,CAJA,,12 x 45 x 109
31191,FUELLE,FIAT,PALIO / SIENA / TEMPRA,93>97,KIT DE DIRECCION FIAT PALIO (97…) - SIENA (97…) TEMPRA (93-97) - (MECANICA),7079393,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31191.jpg,https://serratsrl.com.ar/producto/codigo-31191/,SERRAT,Código: 31191,DIRECCIÓN,13,40,141,CAJA,DER,13 x 40 x 141
31192,FUELLE,FIAT / HONDA / HYUNDAI / MITSUBISHI,ARGO / CITY / CRONOS / DOBLO / IDEA / L200 / LINEA / MAREA / MOBI / NEW FIT / PALIO / PUNTO / QUBO / SANTA FE / SIENA / STILO / STRADA / TUCSON,03>11,KIT DE DIRECCION FIAT PALIO (97…) - SIENA (97…) - DOBLO (10…) - MAREA ( 98-07) - IDEA (05…) - LINEA ( 08…) - PUNTO (07…) - STILO (03-11)- STRADA (99...) - MOBI AESY (14...) - ARGO (17…) - CRONOS (18…) - QUBO (08...) / MITSUBISHI L200 / HONDA CITY (09…) - NEW FIT (10…) / HYUNDAI SANTA FE ( 01…) - TUCSON ( 05…) - (HIDRAULICA),40102164,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31192.jpg,https://serratsrl.com.ar/producto/codigo-31192/,SERRAT,Código: 31192,DIRECCIÓN,12,53,181,CAJA,IZQ/DER,12 x 53 x 181
31200,FUELLE,FIAT,REGATTA,,KIT DE DIRECCION FIAT REGATTA (...95) - (INTERMEDIO),5978637,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31200.jpg,https://serratsrl.com.ar/producto/codigo-31200/,SERRAT,Código: 31200,DIRECCIÓN,25,25,105,INTERMEDIO,,25 x 25 x 105
31250,FUELLE,CITROËN,2CV-3CV-AMI 8-MEHARI,,KIT DE DIRECCION CITROEN 2CV - 3CV - AMI 8 - MEHARI - (MECANICA),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31260.jpg,https://serratsrl.com.ar/producto/codigo-31250/,SERRAT,Código: 31250,DIRECCIÓN,11,26,143,CAJA,IZQ,11 x 26 x 143
31260,FUELLE,CITROËN,2CV-3CV-AMI 8-MEHARI,,KIT DE DIRECCION CITROEN 2CV - 3CV - AMI 8 - MEHARI - (MECANICA),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31250.jpg,https://serratsrl.com.ar/producto/codigo-31260/,SERRAT,Código: 31260,DIRECCIÓN,11,25,115,CAJA,DER,11 x 25 x 115
31270,FUELLE,FIAT / PEUGEOT,BOXER / DUCATO,92>96,KIT DE DIRECCION FIAT DUCATO (92-96) / PEUGEOT BOXER (95-97) - (MECANICA),406618 / 47500000380,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31270.jpg,https://serratsrl.com.ar/producto/codigo-31270/,SERRAT,Código: 31270,DIRECCIÓN,13,39,215,CAJA,DER,13 x 39 x 215
31280,FUELLE,FIAT / PEUGEOT,BOXER / DUCATO,92>96,KIT DE DIRECCION FIAT DUCATO (92-96) / PEUGEOT BOXER (95-97) - (MECANICA),406619 / 47500000280,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31280.jpg,https://serratsrl.com.ar/producto/codigo-31280/,SERRAT,Código: 31280,DIRECCIÓN,11,47,148,CAJA,IZQ,11 x 47 x 148
31300,FUELLE,PEUGEOT / RENAULT / VOLKSWAGEN,404 / 4L / 504 / R12 / R4 / R6 / VW1500,82>92,KIT MANCHON PEUGEOT 404: TODOS/ 504: TODOS (…82) / RENAULT R4 - 4L - R6 C/CRUCETAS - R6 C/HOMOCINETICA (82-92) - R12 C/TRICETA 4 VEL. GTS-L-TS-BREAK (…81)- R12 C/HOMCINETICA 4 VEL. (82-86) -R12 C/HOMOCINETICA 5 VEL. (87-95) / V.W. 1500,7704002058 / 404006,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31300.jpg,https://serratsrl.com.ar/producto/codigo-31300/,SERRAT,Código: 31300,DIRECCIÓN,7,49,58,DIRECCION,,7 x 49 x 58
31305,FUELLE,PEUGEOT / RENAULT / VOLKSWAGEN,404 / 4L / 504 / R12 / R4 / R6 / VW1500,82>92,Detalles: | | KIT MANCHON PEUGEOT 404 - 504 (…82) / RENAULT R4 - 4L - R6 C/CRUCETAS - R6 C/HOMOCINETICA (82-92) -R12 C/TRICETA 4 VEL.(…81) - R12 C/HOMCINETICA 4 VEL. (82-86) - R12 C/HOMOCINETICA 5 VEL. (87-95)/ V.W. 1500 - | (CON REFUERZO DE TELA) | | Lado/Posición: | | Manchón de Dirección. | | Contenido: | | 1 Manchón. 4 Bulones. 4 Tuercas. | | |,7704002058 / 404006,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31305.jpg,https://serratsrl.com.ar/producto/codigo-31305/,SERRAT,Código: 31305,DIRECCIÓN,8,49,75,DIRECCION,,8 x 49 x 75
31310,FUELLE,PEUGEOT,504 / 505,83>00,KIT MANCHON PEUGEOT 504 (83-00) - 505 (82-95) - | (C/REFUERZO METALICO),404008,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31310.jpg,https://serratsrl.com.ar/producto/codigo-31310/,SERRAT,Código: 31310,DIRECCIÓN,48,75,8,DIRECCION,,48 x 75 x 8
31320,FUELLE,CITROËN / PEUGEOT,306 / 605 / BERLINGO / BX / EXPERT / PARTNER / XANTIA / XM / XSARA,90>93,KIT DE FUELLE DIRECCION CITROEN BERLINGO (02…) - BX (90-93) - PICASSO (01…) - XANTIA (96-01) - XM (93-95) - XSARA (98…) / PEUGEOT 306 (99-03) - 605 (92-00) - EXPERT (99…) - PARTNER (98…),446629 / 95495914,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31320.jpg,https://serratsrl.com.ar/producto/codigo-31320/,SERRAT,Código: 31320,DIRECCIÓN,12,49,200,CAJA,,12 x 49 x 200
31330,FUELLE,CITROËN / PEUGEOT,306 / 605 / BERLINGO / BX / EXPERT / PARTNER / XANTIA / XM / XSARA,90>93,KIT DE FUELLE DIRECCION CITROEN BERLINGO (02…) - BX (90-93) - PICASSO (01…) XANTIA (93-01) - XM (93-95) - XSARA (98…) / PEUGEOT 306 (99-03) - 605 (92-00) - EXPERT (99…) - PARTNER (98…),446630 / 95639173,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31330.jpg,https://serratsrl.com.ar/producto/codigo-31330/,SERRAT,Código: 31330,DIRECCIÓN,48,48,119,CAJA,DER,48 x 48 x 119
31335,FUELLE,CITROËN / PEUGEOT,206 / 207 / 3008 / 307 / 308 / 406 / 407 / 408 / C3 / C4 / C5,05>11,KIT DE FUELLE DIRECCION PEUGEOT 206 (99…) - 207 (08…) - 308 (09…) - 407 (05-11) - 406 (96-05) - 307 (01-12) - 3008 (10…) - 408 (10..) / CITROEN C3 (03…) -C4 (07…) - C5 (02-09) - (HIDRAULICA),406657,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31335.jpg,https://serratsrl.com.ar/producto/codigo-31335/,SERRAT,Código: 31335,DIRECCIÓN,18,60,180,CAJA,IZQ/DER,18 x 60 x 180
31340,FUELLE,CITROËN / FIAT / MERCEDEZ BENZ / NISSAN / PEUGEOT,806 / BOXER / DUCATO / FRONTIER / JUMPER / MERCEDEZ BENZ / MURANO / SPRINTER,92>02,KIT DE FUELLE DIRECCION CITROEN JUMPER (99…) / FIAT DUCATO (97…) / PEUGEOT 806 (92-02) - BOXER: (98-01) / NISSAN FRONTIER (15…) - MURANO / MERECEDEZ BENZ SPRINTER - (HIDRAULICA -MECANICA),9943623 / 406641,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31340-1.jpg,https://serratsrl.com.ar/producto/codigo-31340/,SERRAT,Código: 31340,DIRECCIÓN,15,54,274,CAJA,IZQ/DER,15 x 54 x 274
31350,FUELLE,CHEVROLET,CORSA / CORSA 2,94>02,KIT DE FUELLE DIRECCION CHEVROLET CORSA (94-02) - CORSA 2 (02...) - (MECANICA),902826,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31350.jpg,https://serratsrl.com.ar/producto/codigo-31350/,SERRAT,Código: 31350,DIRECCIÓN,13,47,167,CAJA,IZQ/DER,13 x 47 x 167
31380,FUELLE,CHEVROLET,CORSA / CORSA 2,94>02,KIT DE FUELLE DIRECCION CHEVROLET CORSA (94-02) - CORSA 2 (02...) - (HIDRAULICA),26032286,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31380.jpg,https://serratsrl.com.ar/producto/codigo-31380/,SERRAT,Código: 31380,DIRECCIÓN,11,50,173,CAJA,IZQ/DER,11 x 50 x 173
31381,FUELLE,FORD,FIESTA / FOCUS / KA / MONDEO / S-MAX,94>04,KIT DE FUELLE DIRECCION FORD FIESTA (94-04) - FOCUS (90..) - KA (99…) - MONDEO (94…) - S MAX (06-15) - | (HIDRAULICA),XS6C3K661AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/31381.jpg,https://serratsrl.com.ar/producto/codigo-31381/,SERRAT,Código: 31381,DIRECCIÓN,15,57,187,CAJA,IZQ/DER,15 x 57 x 187
10900,FUELLE,PEUGEOT,404 / 504,,FUELLE SUSPENSION PEUGEOT 404 (…82) / 504 (...00),542430,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10900-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10900/,SERRAT,Código: 10900,SUSPENSIÓN,21,50,170,DELANTERA,,21 x 50 x 170
10901,FUELLE,FIAT,DUNA / FIORINO / UNO,87>92,FUELLE SUSPENSION FIAT DUNA (87-92) /FIORINO (87…) / UNO (…92) CORTO,7544834,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10901-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10901/,SERRAT,Código: 10901,SUSPENSIÓN,45,60,86,DELANTERA,,45 x 60 x 86
10902,FUELLE,FIAT,DUNA / FIORINO / UNO,93>01,FUELLE SUSPENSION FIAT DUNA (93-01) / FIORINO (87…) / UNO (93…) LARGO,7511994,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10902-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10902/,SERRAT,Código: 10902,SUSPENSIÓN,45,60,124,DELANTERA,,45 x 60 x 124
10903,FUELLE,TOYOTA,YARIS,16>,FUELLE SUSPENSION TOYOTA YARIS (16...) - (TODOS LOS MODELOS),,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10903-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10903/,SERRAT,Código: 10903,SUSPENSIÓN,35,70,230,DELANTERA,,35 x 70 x 230
10904,FUELLE,MERCEDEZ BENZ,SPRINTER,12>,FUELLE SUSPENSION MERCEDES BENZ SPRINTER 411/415/515 (12…),A9063230292,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10904-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10904/,SERRAT,Código: 10904,SUSPENSIÓN,62,78,190,DELANTERA,,62 x 78 x 190
10906,FUELLE,CHEVROLET,AVEO,,FUELLE SUSPENSION CHEVROLET AVEO ( 06…),96535008,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10906-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10906/,SERRAT,Código: 10906,SUSPENSIÓN,65,105,150,DELANTERA,,65 x 105 x 150
10907,FUELLE,UNIVERSAL,FUELLE UNIVERSAL,,FUELLE SUSPENSION UNIVERSAL TRASERO.,,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10907-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10907/,SERRAT,Código: 10907,SUSPENSIÓN,11,60,220,TRASERA,,11 x 60 x 220
