codigo,producto,ficha_anio,ficha_info,ficha_oem,ficha_medidas,imagen_producto,url_ficha,fuente,titulo,categoria,boca_chica,boca_grande,largo,posicion,lado,dimensiones
31192,FUELLE,03>11,KIT DE DIRECCION FIAT PALIO (97…) - SIENA (97…) - DOBLO (10…) - MAREA ( 98-07) - IDEA (05…) - LINEA ( 08…) - PUNTO (07…) - STILO (03-11)- STRADA (99...) - MOBI AESY (14...) - ARGO (17…) - CRONOS (18…) - QUBO (08...) / MITSUBISHI L200 / HONDA CITY (09…) - NEW FIT (10…) / HYUNDAI SANTA FE ( 01…) - TUCSON ( 05…) - (HIDRAULICA),40102164,12 x 53 x 181,https://serratsrl.com.ar/wp-content/uploads/2024/07/31192.jpg,https://serratsrl.com.ar/producto/codigo-31192/,SERRAT,Código: 31192,DIRECCIÓN,12,53,181,CAJA,IZQ/DER,
31200,FUELLE,,KIT DE DIRECCION FIAT REGATTA (...95) - (INTERMEDIO),5978637,25 x 25 x 105,https://serratsrl.com.ar/wp-content/uploads/2024/07/31200.jpg,https://serratsrl.com.ar/producto/codigo-31200/,SERRAT,Código: 31200,DIRECCIÓN,25,25,105,INTERMEDIO,,
31250,FUELLE,,KIT DE DIRECCION CITROEN 2CV - 3CV - AMI 8 - MEHARI - (MECANICA),,11 x 26 x 143,https://serratsrl.com.ar/wp-content/uploads/2024/07/31260.jpg,https://serratsrl.com.ar/producto/codigo-31250/,SERRAT,Código: 31250,DIRECCIÓN,11,26,143,CAJA,IZQ,
31260,FUELLE,,KIT DE DIRECCION CITROEN 2CV - 3CV - AMI 8 - MEHARI - (MECANICA),,11 x 25 x 115,https://serratsrl.com.ar/wp-content/uploads/2024/07/31250.jpg,https://serratsrl.com.ar/producto/codigo-31260/,SERRAT,Código: 31260,DIRECCIÓN,11,25,115,CAJA,DER,
31270,FUELLE,92>96,KIT DE DIRECCION FIAT DUCATO (92-96) / PEUGEOT BOXER (95-97) - (MECANICA) | 406618 / 47500000380,,13 x 39 x 215,https://serratsrl.com.ar/wp-content/uploads/2024/07/31270.jpg,https://serratsrl.com.ar/producto/codigo-31270/,SERRAT,Código: 31270,DIRECCIÓN,13,39,215,CAJA,DER,
31280,FUELLE,92>96,KIT DE DIRECCION FIAT DUCATO (92-96) / PEUGEOT BOXER (95-97) - (MECANICA) | 406619 / 47500000280,,11 x 47 x 148,https://serratsrl.com.ar/wp-content/uploads/2024/07/31280.jpg,https://serratsrl.com.ar/producto/codigo-31280/,SERRAT,Código: 31280,DIRECCIÓN,11,47,148,CAJA,IZQ,
31300,FUELLE,82>92,KIT MANCHON PEUGEOT 404: TODOS/ 504: TODOS (…82) / RENAULT R4 - 4L - R6 C/CRUCETAS - R6 C/HOMOCINETICA (82-92) - R12 C/TRICETA 4 VEL. GTS-L-TS-BREAK (…81)- R12 C/HOMCINETICA 4 VEL. (82-86) -R12 C/HOMOCINETICA 5 VEL. (87-95) / V.W. 1500 | 7704002058 / 404006,,7 x 49 x 58,https://serratsrl.com.ar/wp-content/uploads/2024/07/31300.jpg,https://serratsrl.com.ar/producto/codigo-31300/,SERRAT,Código: 31300,DIRECCIÓN,7,49,58,DIRECCION,,
31305,FUELLE,82>92,Detalles: | KIT MANCHON PEUGEOT 404 - 504 (…82) / RENAULT R4 - 4L - R6 C/CRUCETAS - R6 C/HOMOCINETICA (82-92) -R12 C/TRICETA 4 VEL.(…81) - R12 C/HOMCINETICA 4 VEL. (82-86) - R12 C/HOMOCINETICA 5 VEL. (87-95)/ V.W. 1500 - | (CON REFUERZO DE TELA) | Lado/Posición: | Manchón de Dirección. | Contenido: | 1 Manchón. 4 Bulones. 4 Tuercas. | 7704002058 / 404006,,8 x 49 x 75,https://serratsrl.com.ar/wp-content/uploads/2024/07/31305.jpg,https://serratsrl.com.ar/producto/codigo-31305/,SERRAT,Código: 31305,DIRECCIÓN,8,49,75,DIRECCION,,
31310,FUELLE,83>00,KIT MANCHON PEUGEOT 504 (83-00) - 505 (82-95) - | (C/REFUERZO METALICO),404008,48 x 75 x 8,https://serratsrl.com.ar/wp-content/uploads/2024/07/31310.jpg,https://serratsrl.com.ar/producto/codigo-31310/,SERRAT,Código: 31310,DIRECCIÓN,48,75,8,DIRECCION,,
31320,FUELLE,90>93,KIT DE FUELLE DIRECCION CITROEN BERLINGO (02…) - BX (90-93) - PICASSO (01…) - XANTIA (96-01) - XM (93-95) - XSARA (98…) / PEUGEOT 306 (99-03) - 605 (92-00) - EXPERT (99…) - PARTNER (98…) | 446629 / 95495914,,12 x 49 x 200,https://serratsrl.com.ar/wp-content/uploads/2024/07/31320.jpg,https://serratsrl.com.ar/producto/codigo-31320/,SERRAT,Código: 31320,DIRECCIÓN,12,49,200,CAJA,,
31330,FUELLE,90>93,KIT DE FUELLE DIRECCION CITROEN BERLINGO (02…) - BX (90-93) - PICASSO (01…) XANTIA (93-01) - XM (93-95) - XSARA (98…) / PEUGEOT 306 (99-03) - 605 (92-00) - EXPERT (99…) - PARTNER (98…) | 446630 / 95639173,,48 x 48 x 119,https://serratsrl.com.ar/wp-content/uploads/2024/07/31330.jpg,https://serratsrl.com.ar/producto/codigo-31330/,SERRAT,Código: 31330,DIRECCIÓN,48,48,119,CAJA,DER,
31335,FUELLE,05>11,KIT DE FUELLE DIRECCION PEUGEOT 206 (99…) - 207 (08…) - 308 (09…) - 407 (05-11) - 406 (96-05) - 307 (01-12) - 3008 (10…) - 408 (10..) / CITROEN C3 (03…) -C4 (07…) - C5 (02-09) - (HIDRAULICA),406657,18 x 60 x 180,https://serratsrl.com.ar/wp-content/uploads/2024/07/31335.jpg,https://serratsrl.com.ar/producto/codigo-31335/,SERRAT,Código: 31335,DIRECCIÓN,18,60,180,CAJA,IZQ/DER,
31340,FUELLE,92>02,KIT DE FUELLE DIRECCION CITROEN JUMPER (99…) / FIAT DUCATO (97…) / PEUGEOT 806 (92-02) - BOXER: (98-01) / NISSAN FRONTIER (15…) - MURANO / MERECEDEZ BENZ SPRINTER - (HIDRAULICA -MECANICA) | 9943623 / 406641,,15 x 54 x 274,https://serratsrl.com.ar/wp-content/uploads/2024/07/31340-1.jpg,https://serratsrl.com.ar/producto/codigo-31340/,SERRAT,Código: 31340,DIRECCIÓN,15,54,274,CAJA,IZQ/DER,
31350,FUELLE,94>02,KIT DE FUELLE DIRECCION CHEVROLET CORSA (94-02) - CORSA 2 (02...) - (MECANICA),902826,13 x 47 x 167,https://serratsrl.com.ar/wp-content/uploads/2024/07/31350.jpg,https://serratsrl.com.ar/producto/codigo-31350/,SERRAT,Código: 31350,DIRECCIÓN,13,47,167,CAJA,IZQ/DER,
31380,FUELLE,94>02,KIT DE FUELLE DIRECCION CHEVROLET CORSA (94-02) - CORSA 2 (02...) - (HIDRAULICA),26032286,11 x 50 x 173,https://serratsrl.com.ar/wp-content/uploads/2024/07/31380.jpg,https://serratsrl.com.ar/producto/codigo-31380/,SERRAT,Código: 31380,DIRECCIÓN,11,50,173,CAJA,IZQ/DER,
31381,FUELLE,94>04,KIT DE FUELLE DIRECCION FORD FIESTA (94-04) - FOCUS (90..) - KA (99…) - MONDEO (94…) - S MAX (06-15) - | (HIDRAULICA),XS6C3K661AA,15 x 57 x 187,https://serratsrl.com.ar/wp-content/uploads/2024/07/31381.jpg,https://serratsrl.com.ar/producto/codigo-31381/,SERRAT,Código: 31381,DIRECCIÓN,15,57,187,CAJA,IZQ/DER,
10900,FUELLE,,FUELLE SUSPENSION PEUGEOT 404 (…82) / 504 (...00),542430,21 x 50 x 170,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10900-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10900/,SERRAT,Código: 10900,SUSPENSIÓN,21,50,170,DELANTERA,,
10901,FUELLE,87>92,FUELLE SUSPENSION FIAT DUNA (87-92) /FIORINO (87…) / UNO (…92) CORTO,7544834,45 x 60 x 86,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10901-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10901/,SERRAT,Código: 10901,SUSPENSIÓN,45,60,86,DELANTERA,,
10902,FUELLE,93>01,FUELLE SUSPENSION FIAT DUNA (93-01) / FIORINO (87…) / UNO (93…) LARGO,7511994,45 x 60 x 124,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10902-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10902/,SERRAT,Código: 10902,SUSPENSIÓN,45,60,124,DELANTERA,,
10903,FUELLE,16>,FUELLE SUSPENSION TOYOTA YARIS (16...) - (TODOS LOS MODELOS),,35 x 70 x 230,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10903-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10903/,SERRAT,Código: 10903,SUSPENSIÓN,35,70,230,DELANTERA,,
10904,FUELLE,12>,FUELLE SUSPENSION MERCEDES BENZ SPRINTER 411/415/515 (12…),A9063230292,62 x 78 x 190,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10904-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10904/,SERRAT,Código: 10904,SUSPENSIÓN,62,78,190,DELANTERA,,
10906,FUELLE,,FUELLE SUSPENSION CHEVROLET AVEO ( 06…),96535008,65 x 105 x 150,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10906-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10906/,SERRAT,Código: 10906,SUSPENSIÓN,65,105,150,DELANTERA,,
10907,FUELLE,,FUELLE SUSPENSION UNIVERSAL TRASERO.,,11 x 60 x 220,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10907-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10907/,SERRAT,Código: 10907,SUSPENSIÓN,11,60,220,TRASERA,,
10908,FUELLE,18>,FUELLE SUSPENSION NISSAN KICKS (18...) - (TODOS LOS MODELOS) | L | ado/Posición: | Delantera.,552405RBOA,28 x 57 x 203,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10909-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10908/,SERRAT,Código: 10908,SUSPENSIÓN,28,57,203,,,
10909,FUELLE,18>,FUELLE SUSPENSION NISSAN KICKS (18...) - (TODOS LOS MODELOS),5405005RB1A,24 x 63 x 283,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10908-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10909/,SERRAT,Código: 10909,SUSPENSIÓN,24,63,283,TRASERA,,
10910,FUELLE,82>95,FUELLE SUSPENSION PEUGEOT 505 (82-95),525407,20 x 52 x 140,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10910-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10910/,SERRAT,Código: 10910,SUSPENSIÓN,20,52,140,DELANTERA,,
10911,FUELLE,02>12,FUELLE SUSPENSION RENAULT SCENIC ll (02-12),7700776743,15 x 45 x 220,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10911-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10911/,SERRAT,Código: 10911,SUSPENSIÓN,15,45,220,DELANTERA,,
10912,FUELLE,11>,FUELLE DE SUSP. CHERY QQ (11…),,,https://serratsrl.com.ar/wp-content/uploads/2025/05/10912-1.jpeg,https://serratsrl.com.ar/producto/codigo-10912/,SERRAT,Código: 10912,SUSPENSIÓN,,,,DELANTERA,,
10913,FUELLE,17>,10 x 24 x 19,,FUELLE DE SUSPENSIÓN REANULT OROCH (17...) 4X2/4X4,https://serratsrl.com.ar/wp-content/uploads/2025/11/FUELLE-10913-1.jpg,https://serratsrl.com.ar/producto/codigo-10913/,SERRAT,Código: 10913,SUSPENSIÓN,10,24,19,TRASERA,,CÓDIGO:
10914,FUELLE,97>11,FUELLE SUSPENSION VOLKSWAGEN GOL (02…) - GOL COUNTRY (97-11) - POINTER (94-97) - VOYAGE (04…) - SAVEIRO (94...),377513425A,70 x 75 x 160,https://serratsrl.com.ar/wp-content/uploads/2026/03/10014.png,https://serratsrl.com.ar/producto/codigo-10914/,SERRAT,Código: 10914,SUSPENSIÓN,70,75,160,TRASERA,,
10918,FUELLE,98>07,FUELLE SUSPENSION FIAT MAREA (98-07),46555041,40 x 67 x 137,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10918-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10918/,SERRAT,Código: 10918,SUSPENSIÓN,40,67,137,DELANTERA,,
10919,FUELLE,06>,FUELLE SUSPENSION FIAT IDEA (06…),51788532,87 x 90 x 265,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10919-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10919/,SERRAT,Código: 10919,SUSPENSIÓN,87,90,265,TRASERA,,
10920,FUELLE,90>92,FUELLE SUSPENSION VOLKSWAGEN CARAT (90-92) - GACEL (85-94) - GOL (91…) - GOL COUNTRY (97-11) - QUANTUM (…02) - SANTANA (...02) - SAVEIRO (90…) - SENDA (89-97) - VOYAGE (04…),307412135A,25 x 65 x 140,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10920-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10920/,SERRAT,Código: 10920,SUSPENSIÓN,25,65,140,DELANTERA,,
10921,FUELLE,10>,FUELLE SUSPENSION VOLKSWAGEN AMAROK 2.0 TD-TDI 4X2/4X4 (10…),2H0412303,FUELLE SUSPENSION VOLKSWAGEN AMAROK 2.0 TD-TDI 4X2/4X4 (10…),https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10921-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10921/,SERRAT,Código: 10921,SUSPENSIÓN,15,60,168,DELANTERA,,
10922,FUELLE,96>00,FUELLE SUSPENSION VOLKSWAGEN CADDY - POLO (96-00) / SEAT IBIZA - INCA (98…) - CORDOBA (97-99),1HO413175,25 x 85 x 240,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10922-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10922/,SERRAT,Código: 10922,SUSPENSIÓN,25,85,240,DELANTERA,,
10923,FUELLE,02>12,FUELLE SUSPENSION RENAULT FLUENCE (10…) - MEGANE III (00...) - SCENIC II (02-12),540500016R,21 x 60 x 141,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10923-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10923/,SERRAT,Código: 10923,SUSPENSIÓN,21,60,141,DELANTERA,,
10924,FUELLE,02>,FUELLE SUSPENSION VOLKSWAGEN GOL (02…) - GOL COUNTRY (02…) - SAVEIRO (02…) - VOYAGE (04…),377413175,24 x 67 x 222,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10924-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-10924/,SERRAT,Código: 10924,SUSPENSIÓN,24,67,222,DELANTERA,,
10925,FUELLE,88>00,FUELLE SUSPENSION RENAULT R19 (88-00) - R21 (86-97) - MEGANE (97-03),7704002292,19 x 50 x 280,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10925-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10925/,SERRAT,Código: 10925,SUSPENSIÓN,19,50,280,DELANTERA,,
10926,FUELLE,99>07,FUELLE SUSPENSION RENAULT CLIO ll (00…) - DUSTER (11…) - OROCH (17…) - KANGOO ll/lll (99-07) - LOGAN I/II (07…) - CAPTUR (17…) - SANDERO I/II (08…),7700435860,18 x 50 x 193,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10926-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10926/,SERRAT,Código: 10926,SUSPENSIÓN,18,50,193,DELANTERA,,
10927,FUELLE,91>99,FUELLE SUSPENSION RENAULT CLIO I / II (91-99),7700813875,19 x 54 x 500,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10927-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10927/,SERRAT,Código: 10927,SUSPENSIÓN,19,54,500,DELANTERA,,
10928,FUELLE,00>,FUELLE SUSPENSION MERCEDES BENZ CLASSE A (00…),A1683230192,56 x 83 x 135,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10928-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10928/,SERRAT,Código: 10928,SUSPENSIÓN,56,83,135,DELANTERA,,
10929,FUELLE,,FUELLE SUSPENSION MERCEDES BENZ SPRINTER 310 (TODOS LOS MODELOS) - (...12),9013230198,62 x 84 x 201,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10929-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10929/,SERRAT,Código: 10929,SUSPENSIÓN,62,84,201,DELANTERA,,
10930,FUELLE,,FUELLE SUSPENSION FIAT REGATTA (…96) / UNIVERSAL DELANTERO.,5978771,20 x 58 x 184,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10930-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10930/,SERRAT,Código: 10930,SUSPENSIÓN,20,58,184,DELANTERA,,
10931,FUELLE,91>99,FUELLE SUSPENSION RENAULT CLIO (91-99) - KANGOO (99-07),7700802667,19 x 54 x 196,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10931-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10931/,SERRAT,Código: 10931,SUSPENSIÓN,19,54,196,DELANTERA,,
10932,FUELLE,97>,FUELLE SUSPENSION FIAT PALIO (97...) - SIENA (97…) - DOBLO (10…) - IDEA (05…) - STRADA (99...),46466619,55 x 55 x 195,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10932-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10932/,SERRAT,Código: 10932,SUSPENSIÓN,55,55,195,DELANTERA,,
10933,FUELLE,97>,FUELLE SUSPENSION FIAT PALIO (97…) - SIENA (97…) - DOBLO (10…) - STRADA (99...),46466618,45 x 50 x 240,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10933-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10933/,SERRAT,Código: 10933,SUSPENSIÓN,45,50,240,TRASERA,,
10934,FUELLE,92>98,FUELLE SUSPENSION FIAT TEMPRA (92-98),7710176,60 x 80 x 170,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10934-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10934/,SERRAT,Código: 10934,SUSPENSIÓN,60,80,170,DELANTERA,,
10935,FUELLE,92>98,FUELLE SUSPENSION FIAT TEMPRA (92-98),7734936,65 x 65 x 215,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10935-escala-reducida-63.jpg,https://serratsrl.com.ar/producto/codigo-10935/,SERRAT,Código: 10935,SUSPENSIÓN,65,65,215,TRASERA,,
10936,FUELLE,92>98,FUELLE SUSPENSION FIAT TIPO (92-98),7588037,68 x 85 x 165,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10936-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10936/,SERRAT,Código: 10936,SUSPENSIÓN,68,85,165,DELANTERA,,
10937,FUELLE,03>11,FUELLE SUSPENSION FIAT STILO (03-11),46836390,45 x 50 x 190,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10937-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10937/,SERRAT,Código: 10937,SUSPENSIÓN,45,50,190,DELANTERA,,
10938,FUELLE,03>11,FUELLE SUSPENSION FIAT STILO (03-11),46836835,60 x 65 x 270,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10938-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10938/,SERRAT,Código: 10938,SUSPENSIÓN,60,65,270,TRASERA,,
10939,FUELLE,96>,FUELLE SUSPENSION CITROEN JUMPER (96…) / FIAT DUCATO (97…) / PEUGEOT BOXER (07…) | 1320303080 / 90125125,,50 x 70 x 150,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10939-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10939/,SERRAT,Código: 10939,SUSPENSIÓN,50,70,150,DELANTERA,,
10940,FUELLE,97>11,FUELLE SUSPENSION FORD COURRIER (97-11) / ESCORT (97…) / FIESTA (…01) / KA (…01) / MONDEO (94-12),95AB3K036AD,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10940-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10940/,SERRAT,Código: 10940,SUSPENSIÓN,,,,DELANTERA,,
10941,FUELLE,96>03,FUELLE SUSPENSION FORD ECOSPORT (96-03) - FIESTA (94…),2S653K036AB,64 x 74 x 165,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10941-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10941/,SERRAT,Código: 10941,SUSPENSIÓN,64,74,165,DELANTERA,,
10942,FUELLE,94>97,FUELLE SUSPENSION FORD ESCORT (94-97) - ORION (93-97) / VOLKSWAGEN POINTER (94-97),547412135,25 x 75 x 200,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10942-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-10942/,SERRAT,Código: 10942,SUSPENSIÓN,25,75,200,DELANTERA,,
10943,FUELLE,94>97,FUELLE SUSPENSION FORD ESCORT (94-97) / VOLKSWAGEN QUANTUM (91-00) - SANTANA (03-07) - SAVEIRO (90…) - VOYAGE (04…),307513425,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10943-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10943/,SERRAT,Código: 10943,SUSPENSIÓN,,,,TRASERA,,
10944,FUELLE,03>,FUELLE SUSPENSION FORD ECOSPORT (03…) - ESCORT (96…) - FIESTA (94...) - KA ( 97-14),96FB5K962AA,55 x 70 x 205,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10944-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10944/,SERRAT,Código: 10944,SUSPENSIÓN,55,70,205,TRASERA,,
10945,FUELLE,97>14,FUELLE SUSPENSION FORD KA (97-14),YS613K036AA,30 x 45 x 230,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10945-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10945/,SERRAT,Código: 10945,SUSPENSIÓN,30,45,230,DELANTERA,,
10946,FUELLE,95>03,FUELLE SUSPENSION PEUGEOT 106 (95-03),525418,18 x 60 x 160,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10946-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10946/,SERRAT,Código: 10946,SUSPENSIÓN,18,60,160,DELANTERA,,
10947,FUELLE,00>02,FUELLE SUSPENSION VOLKSWAGEN FOX-CROSSFOX-SURAN (04…) - POLO (00-02) / SEAT CORDOBA (95-10) - TOLEDO (94-10),6N0413175A,,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10947-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10947/,SERRAT,Código: 10947,SUSPENSIÓN,,,,DELANTERA,,
10948,FUELLE,00>14,FUELLE SUSPENSION VOLKSWAGEN BORA (00-14) - GOLF (94-99) - PASSAT (95...) - TIGUAN (08...) -UP (14…) - NIVUS (20…) - T CROSS (20..) / AUDI A3 -A4 - (TODOS LOS MODELOS),357413175A,20 x 85 x 230,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10948-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10948/,SERRAT,Código: 10948,SUSPENSIÓN,20,85,230,DELANTERA,,
10949,FUELLE,00>14,FUELLE SUSPENSION VOLKSWAGEN BORA (00-14) - FOX-CROSSFOX-SURAN (04…) - GOLF (94-99) - POLO (02…) - TIGUAN (08...) / AUDI A3 A4 (TODOS LOS MODELOS),1J0513425A,45 x 55 x 230,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10949-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10949/,SERRAT,Código: 10949,SUSPENSIÓN,45,55,230,TRASERA,,
10950,FUELLE,02>09,FUELLE SUSPENSION CITROEN BERLINGO (98…) - C4 (07..) - C5 (02-09) - XSARA (…12) - ZX (93-99) - AX (93-95) - C - ELYSSE (16…) - XANTIA (96-01) - XM (93-95) / PEUGEOT 205 (90-00) - 306 (99-03) - 405 (96-03) - 406 (96-05) - 605 (92-02) - PARTNER (98…) - 301 (16…) - 408 (10..),525413,35 x 55 x 200,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10950-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-10950/,SERRAT,Código: 10950,SUSPENSIÓN,35,55,200,DELANTERA,,
10951,FUELLE,94>,FUELLE SUSPENSION CHEVROLET CORSA (94…),90222170,50 x 70 x 170,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10951-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10951/,SERRAT,Código: 10951,SUSPENSIÓN,50,70,170,DELANTERA,,
10952,FUELLE,02>11,FUELLE SUSPENSION CHEVROLET CORSA (94…) - CORSA ll (02-11) - AGILE (09...) - AVEO (08...),90223012,53 x 53 x 195,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10952-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10952/,SERRAT,Código: 10952,SUSPENSIÓN,53,53,195,TRASERA,,
10953,FUELLE,82>98,FUELLE SUSPENSION CHEVROLET ASTRA (96…) - MONZA (82-98) - KADETT (91-97),90125125,45 x 95 x 140,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10953-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10953/,SERRAT,Código: 10953,SUSPENSIÓN,45,95,140,DELANTERA,,
10954,FUELLE,02>11,FUELLE SUSPENSION CHEVROLET CORSA ll (02-11) - MERIVA (03-13) - AGILE (09…) - ASTRA ( 96…) - VECTRA (94…) - ZAFIRA (01-11) - | (CON LOCALIZADOR),90468618,36 x 76 x 121,https://serratsrl.com.ar/wp-content/uploads/2024/07/FUELLE-SUSPENSION_Suspension-10954-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10954/,SERRAT,Código: 10954,SUSPENSIÓN,36,76,121,DELANTERA,,
